Multiplier,Breadth,Full_Trading_CAGR,Full_Std_MaxDD,Full_Calmar,Return_2022
1.8,280,0.31014300959591257,-0.13148617337775542,2.358749985862635,-0.0193406159812637
1.8,290,0.31032514214409623,-0.13148617337775542,2.3601351698976165,-0.012170110021798713
1.8,300,0.3099567581025391,-0.13148617337775542,2.357333475756752,-0.014935327750450566
1.8,310,0.16794177512533737,-0.2676086480075651,0.6275648278772731,-0.10090014847490412
1.8,320,0.26532454307151987,-0.22445223127600145,1.1820980418112177,-0.09130486759275744
1.8,330,0.3121814527948439,-0.13505537564311748,2.3115070489291765,-0.025381380051262673
1.8,340,0.28689401630544187,-0.28189963471630386,1.017716878541415,-0.1658242421453499
1.8,350,0.30353997704390956,-0.23387498664065184,1.2978727712780065,-0.0681228898934044
1.8,360,0.30013864596915396,-0.1902884371480398,1.5772826266666604,-0.05603353746803
1.8,370,0.3272712750253568,-0.18194471914227095,1.7987401699163816,-0.11376590010719342
1.8,380,0.25851396084391487,-0.2833463115234966,0.9123604237300174,-0.10496699892081697
1.8,390,0.26511628317393354,-0.17669383396622146,1.500427475158051,-0.07962501271021563
1.8,400,0.17682318627958615,-0.3078815455138132,0.5743221341327616,-0.1297171669263214
1.8,410,0.2844148797856969,-0.2584852096315036,1.100313941332112,-0.1303505430043382
1.8,420,0.30766912328403806,-0.17395766590666345,1.7686436621259172,-0.05555206757104646
1.8,430,0.29177890305930165,-0.34211008386422515,0.8528801599870448,-0.20851951245637107
1.8,440,0.3217919982821831,-0.24116555405924345,1.334319901270533,-0.10308754934959723
1.8,450,0.3185650227855401,-0.15524534097649906,2.0520101974188343,-0.07634422911719783
1.9,150,0.3109525153284569,-0.13847330537698693,2.2455773297380577,-0.055826242236307846
1.9,160,0.3103951378748313,-0.14863767404183575,2.08826692072339,-0.06733996265678568
1.9,170,0.3044845001009244,-0.18011834491218856,1.6904691204517062,-0.09866931492809604
1.9,180,0.30870548473640724,-0.15820534282919965,1.9512962028702743,-0.07600008183084848
1.9,190,0.3144594694528722,-0.12462155562937781,2.5233152311793376,-0.041818199076825546
1.9,200,0.3167665101806607,-0.131627503721663,2.4065373970054855,-0.05086365045109029
1.9,210,0.31534718223593083,-0.1331540134393397,2.368288976731385,-0.052442447097745155
1.9,220,0.32023121346864736,-0.1260654236985918,2.5401986054025727,-0.048127089679624147
1.9,230,0.3248580230802476,-0.12315922256097932,2.6377076464525584,-0.014247105078960466
1.9,240,0.3241488167503832,-0.12315922256097932,2.6319491956023735,-0.019476690644204167
1.9,250,0.3236337488104437,-0.12315922256097932,2.6277670651112164,-0.023266440790282356
1.9,260,0.32550378874871244,-0.12315922256097932,2.6429509863749514,-0.00947380291518875
1.9,270,0.3239530316009094,-0.12364225882459841,2.620083413879361,-0.018193439904443907
1.9,280,0.32408205225446074,-0.12364225882459841,2.6211269135272803,-0.017241065256561404
1.9,290,0.3242553048036725,-0.12364225882459841,2.622528154097121,-0.010532180599352079
1.9,300,0.3239048885006288,-0.12364225882459841,2.6196940397225137,-0.013119379731249959
1.9,310,0.17913510001935662,-0.24743605958839854,0.7239652147602971,-0.09627587762879533
1.9,320,0.26854773437457014,-0.222419538870054,1.2073927305975847,-0.08487883730212217
1.9,330,0.32670711402346897,-0.1274134667623102,2.56414900501013,-0.022914203486054236
1.9,340,0.2943673582414652,-0.24758279567749455,1.1889653214228706,-0.15496635354068028
1.9,350,0.3166754862880037,-0.2153708399544449,1.470373084652438,-0.051458081985997474
1.9,360,0.3057142797362997,-0.19328785560337808,1.5816528088739206,-0.04257420877980024
1.9,370,0.32556515045159373,-0.19355057313498136,1.6820676125022165,-0.12460254121222708
1.9,380,0.2584084409907288,-0.34137753128040055,0.756957963875125,-0.11256008473811227
1.9,390,0.2635714151113846,-0.2160127733247606,1.2201658774831932,-0.09975341175968727
1.9,400,0.18545815262049037,-0.2924746435005799,0.6340999356415069,-0.12760779880029124
1.9,410,0.2861262153351085,-0.24938960296062662,1.1473061103524906,-0.12447743281969874
