roc,reb,atr_p,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Full_MaxDD,Ret_2020,Ret_2021,Ret_2022,Ret_2023,Ret_2024,Ret_2025
10,5,10,3.0,0.42,14,0.26466912428206957,1.582301845706951,-0.16726841657940364,0.600897753325,0.48218693554711844,-0.0638535776033401,0.2348534089622365,0.16240974041897904,0.16176211415299568
10,5,10,3.0,0.42,20,0.2764241601457882,1.714559613233515,-0.1612216676587147,0.600897753325,0.48218693554711844,-0.027201940349523834,0.23950128124690728,0.1556590256132453,0.1808319183604019
10,5,10,3.5,0.4,14,0.26367960726365225,1.5530171159815316,-0.1697853839151042,0.6146181042583336,0.4646103912406305,-0.045306946954833394,0.224114901087187,0.1399254714821303,0.17100782374978252
10,5,10,3.5,0.4,20,0.27373119471738816,1.612218840075532,-0.1697853839151042,0.6146181042583336,0.4646103912406305,-0.02079324104165181,0.2319632705318313,0.13552359713632733,0.19134541293557694
10,5,10,3.5,0.42,14,0.261828815243504,1.5421163424433706,-0.1697853839151042,0.6146181042583336,0.4646103912406305,-0.04748710855257976,0.22462786705879756,0.14018884178914037,0.16314316991167122
10,5,10,3.5,0.42,20,0.2736423152707954,1.611695358933968,-0.1697853839151042,0.6146181042583336,0.4646103912406305,-0.01069628128741762,0.22959582384916022,0.13439108231352992,0.18208382892686426
10,5,10,4.0,0.4,14,0.26656789155535066,1.366773335638475,-0.19503445421755028,0.6498057070583334,0.3982850550431505,-0.05086342138980915,0.24174710759620988,0.16074679107500334,0.18566946057285616
10,5,10,4.0,0.4,20,0.27651402120937263,1.4177701182014555,-0.19503445421755028,0.6498057070583334,0.3982850550431505,-0.025708646726637197,0.24938611685445355,0.15560361345867402,0.20558810259210825
10,5,10,4.0,0.42,14,0.26505895818974445,1.359036582808521,-0.19503445421755028,0.6498057070583334,0.3982850550431505,-0.05310059735638217,0.242318267338832,0.16105469546224138,0.1795513082543898
10,5,10,4.0,0.42,20,0.27673428911071496,1.4188994976345717,-0.19503445421755028,0.6498057070583334,0.3982850550431505,-0.015347636918475516,0.24676195009303714,0.15428129799795354,0.1978817810978637
10,5,10,4.5,0.4,14,0.2676872604056497,1.3689761938118155,-0.1955382873827001,0.6346208653000003,0.40729720278595805,-0.051346404147243896,0.25619693493898343,0.15066805411816464,0.1917050286007531
10,5,10,4.5,0.4,20,0.27759287354106954,1.4196343706221346,-0.1955382873827001,0.6346208653000003,0.40729720278595805,-0.026130642659861647,0.2634836429292635,0.14588778745707653,0.21145669941040057
10,5,10,4.5,0.42,14,0.2659041572050507,1.3598572472133459,-0.1955382873827001,0.6346208653000003,0.40729720278595805,-0.05322933779790073,0.2567064583634522,0.1509081915475825,0.18378031927106164
10,5,10,4.5,0.42,20,0.277543651593408,1.4193826452525389,-0.1955382873827001,0.6346208653000003,0.40729720278595805,-0.015384846698619392,0.2606080610772583,0.14461614460775762,0.201952192186577
10,5,10,5.0,0.4,14,0.27105858607979116,1.3862174498300968,-0.19553828738270013,0.6346208653000003,0.4072972027859576,-0.05134640414724401,0.26805050217408044,0.1643474227376165,0.18445259844580297
10,5,10,5.0,0.4,20,0.28084335200024335,1.4362576033541061,-0.19553828738270013,0.6346208653000003,0.4072972027859576,-0.026130642659861647,0.27503029351078445,0.1591806913550109,0.2039961261081602
10,5,10,5.0,0.42,14,0.269297807298144,1.3772126722736635,-0.19553828738270013,0.6346208653000003,0.4072972027859576,-0.05322933779790073,0.2685835999249604,0.16460689286828045,0.17668535027177934
10,5,10,5.0,0.42,20,0.2807947175314196,1.4360088824029578,-0.19553828738270013,0.6346208653000003,0.4072972027859576,-0.015384846698619392,0.2720286949600026,0.15780572155185757,0.19474084924178925
10,5,15,3.0,0.4,14,0.24817666889079382,1.4382736458979786,-0.17255177385652926,0.5764597056583329,0.48554568635638873,-0.0607846203377006,0.154535936874858,0.17102804953954753,0.1554767515140527
10,5,15,3.0,0.4,20,0.25881755621783453,1.5456597969663006,-0.16744794470673383,0.5764597056583329,0.48554568635638873,-0.03605758987016994,0.16436280604365838,0.16519153493944505,0.17743445822458725
10,5,15,3.0,0.42,14,0.2480812924261746,1.4369880927936631,-0.17263976902124306,0.5764597056583329,0.48554568635638873,-0.061420423512121625,0.15464062106114174,0.17112915892228386,0.1555553649495327
10,5,15,3.0,0.42,20,0.2605049452790926,1.5699556475552354,-0.16593140429460912,0.5764597056583329,0.48554568635638873,-0.024309433034662487,0.1623837359483813,0.16346781309578318,0.17584060778951427
10,5,15,3.5,0.4,14,0.26359475627737616,1.598215470996142,-0.16493067490648292,0.5765546171416671,0.4800287374429739,-0.047450627924642275,0.23737654278982534,0.15427308759814173,0.16043746389903468
10,5,15,3.5,0.4,20,0.27364946188465167,1.6591786945625078,-0.16493067490648292,0.5765546171416671,0.4800287374429739,-0.02263258566255577,0.24500055333882353,0.14940178272205995,0.1808948757044304
10,5,15,3.5,0.42,14,0.2632833316531116,1.5963272556933115,-0.16493067490648292,0.5765546171416671,0.4800287374429739,-0.04965785611211748,0.23792786443715097,0.15456458195845557,0.16070042702522058
10,5,15,3.5,0.42,20,0.2750343763119436,1.6675756433294802,-0.16493067490648292,0.5765546171416671,0.4800287374429739,-0.012410272692552127,0.24246460924705837,0.14814868333675157,0.17957144551401316
10,5,15,4.0,0.4,14,0.26543901644455903,1.6562367686796893,-0.16026634685580637,0.6132242992583334,0.478982422126383,-0.04918349870090355,0.2244016858895692,0.13960614454920184,0.17460876206085962
10,5,15,4.0,0.4,20,0.27542620649632665,1.7325938138772377,-0.15896755736416468,0.6132242992583334,0.478982422126383,-0.024888596050102074,0.23220552552035945,0.1352362429382148,0.19475035257547946
10,5,15,4.0,0.42,14,0.2636503130952792,1.6428287265213652,-0.16048557517833884,0.6132242992583334,0.478982422126383,-0.0509976691658135,0.22483066577464372,0.1398255659607066,0.16674449898985122
10,5,15,4.0,0.42,20,0.27538566184898716,1.73233876405442,-0.15896755736416468,0.6132242992583334,0.478982422126383,-0.014535227704894793,0.22976595649151865,0.13407311827313761,0.18546025889552342
10,5,15,4.5,0.4,14,0.26665846549298133,1.363890257209694,-0.19551313903988346,0.6442769472250001,0.3995652681707449,-0.051340206437844316,0.24604082511351533,0.15794289499897274,0.18825397331589122
