ROC,ATR_P,ATR_M,Full_CAGR,Full_Calmar,2020_CAGR,2020_Calmar,2021_CAGR,2021_Calmar,2022_CAGR,2022_Calmar,2023_CAGR,2023_Calmar,2024_CAGR,2024_Calmar,2025_CAGR,2025_Calmar
14,10,2.5,0.30946785180586023,2.371619750135403,1.5234266876337181,15.04568680708308,0.39529662907777996,3.029372153560342,-0.00602286524746265,-0.06645443166075542,0.11172593269188758,1.3164332156652812,0.26063414524635475,3.161336639685194,0.21234160253635892,4.111250774182738
14,10,3.0,0.3246620759126866,2.5281803756127563,1.543086929777219,14.948682866334341,0.43258731049124144,3.368606407288492,-0.005576970906414513,-0.05920387180493822,0.1535126892940768,1.7344602000245983,0.24692975890144986,3.084596551546056,0.22205990586284607,4.4991535089715455
14,10,3.5,0.3341866538039351,2.7328553831517204,1.7122400859218838,16.35779346168772,0.43712029718181733,3.5746088110959233,0.02452513881230578,0.3052654041399807,0.1657257433895638,2.5656410153091844,0.20730380257203374,3.03538227650658,0.2027978431265418,3.9223124762057964
14,10,4.0,0.3338167755808603,2.747684558411412,1.8194324309232415,16.931595366666894,0.39296430987985964,3.234534766519371,0.02121037837125561,0.2830380612591284,0.16120753214938977,2.4002562157447276,0.22808162845800362,3.1881811909215454,0.19321786301000365,3.6870819568184454
14,15,1.5,0.22506015940694946,1.4874819915535502,0.6268376252072045,4.142935300414256,0.42990567832311855,3.0027142673485483,0.02931272061161727,0.3062362238559773,0.04336688498182251,0.37886612224010013,0.2680053775999489,1.9559939147892855,0.13471379988843335,2.268212952855348
14,15,2.0,0.2618769192350072,2.0867404956251834,0.9403450685887267,10.056503853646342,0.4144431745646926,3.5286127800088014,-0.004716091131124922,-0.05503521131139579,0.052970614983759656,0.5311619056794994,0.3199776853306615,2.549710740550996,0.18041391070345036,3.368542656478534
14,15,2.5,0.2849308473161798,2.3657586105630863,1.3082806620177414,14.659594232987848,0.3282490441364865,2.72542622144829,-0.004994572268226305,-0.06279094066633502,0.0808547965388291,0.7701107009865518,0.2886791267398181,3.3496241393244026,0.22351968351021934,3.7867084188136286
14,15,3.0,0.3268872165764667,2.4562411666851154,1.5803218869680657,15.534410708397019,0.43631429439566727,3.2784797849600587,0.002926833772176174,0.03492751818590493,0.12291666129480627,1.4819266327859097,0.2714481955455863,3.4498892996058284,0.21658701708987182,4.432828128829453
14,15,3.5,0.3261818208411278,2.4882732039224327,1.576882446869138,13.261361586092724,0.4399662970087417,3.356276400238287,-0.00018942988778647418,-0.0020403627369308015,0.16094078942762646,2.0600334986469195,0.2334482513363234,3.0374893645501158,0.21123360627472598,3.927606325884576
14,15,4.0,0.33754513605696745,2.979350458413183,1.7774948938666353,16.39693248496149,0.45450878064878464,4.011732948657377,0.02419637658901297,0.3250099617879987,0.15135137590566505,2.1931061682537933,0.2095022238538784,2.974500738647418,0.19845847030993835,3.8545182431869964
14,20,1.5,0.22489692323163735,1.433067507624264,0.5931254173765961,3.7794592801655003,0.4615667640542527,3.1555577343823713,0.02903509487920286,0.3061821880307681,0.044430090247922216,0.42526720997496664,0.2607672833946595,1.9820009801282363,0.12784701114417296,2.1530668450858905
14,20,2.0,0.2605887238746787,2.1981483339390073,0.9147293536675354,9.720781457198628,0.4423158803082756,3.731074395383219,0.004718752283344285,0.05346395332215229,0.05644476092175066,0.6128212996410037,0.278561919227827,2.3820340693093103,0.18420697607477265,3.6418335433615474
14,20,2.5,0.27453487425885226,2.6526107254988722,1.0809306761793298,11.404773285054928,0.4171792933907479,4.060887873272642,0.0022960717093658545,0.026731078511628165,0.06280231495879152,0.6168266282116888,0.28287721540678157,2.733216089988569,0.2015972656012599,4.245031611651254
14,20,3.0,0.3025318023193928,2.3806347220679713,1.4084757130695476,16.305286492628237,0.40430470596533397,3.1814897274846192,-0.0004710074992442248,-0.006622320983779554,0.11307681969015548,1.1801139750470668,0.25761989930555074,3.6483712681199023,0.20241226169433002,3.801385732735806
