roc,reb,atr_p,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Full_MaxDD,Ret_2020,Ret_2021,Ret_2022,Ret_2023,Ret_2024,Ret_2025
8,3,10,2.5,0.35,20,0.19368214503895387,0.6232772508039399,-0.3107479773874807,0.38445849383333286,0.17593222890991278,-0.11974526227993598,0.22207107467960596,0.31026790117976044,0.15265470990134244
8,3,10,2.5,0.4,10,0.19715345293591224,0.6503993918767067,-0.30312674857679717,0.385298759133333,0.17582978736591093,-0.10995737508440273,0.2048552609745562,0.311562964358693,0.17568182347531613
8,3,10,2.5,0.4,14,0.1989826275247153,0.7159827368136987,-0.2779153983659403,0.38445849383333286,0.17593222890991278,-0.08056882969259072,0.19840697670095864,0.3034289631740399,0.16240173485378184
8,3,10,2.5,0.4,20,0.20211509322744226,0.7434343321488426,-0.2718667735497813,0.38445849383333286,0.17593222890991278,-0.02548481002132863,0.17514827735706895,0.2920106729498291,0.14574592842339973
8,3,10,2.5,0.42,10,0.2087162588090603,0.7479434570809937,-0.27905352581546644,0.385298759133333,0.17582978736591093,-0.07663725501458263,0.19746293122151415,0.3022305486945682,0.2138030987295947
8,3,10,2.5,0.42,14,0.2087406536111993,0.7770033972742986,-0.26864831523704324,0.38445849383333286,0.17593222890991278,-0.052535965757717684,0.19253665806027698,0.2959451855212758,0.19458649656824267
8,3,10,2.5,0.42,20,0.21202919088147665,0.7892444465709438,-0.26864831523704324,0.38445849383333286,0.17593222890991278,0.004865474411577253,0.1698582159796158,0.2845143084141992,0.1770533939580361
8,3,10,3.0,0.35,10,0.1998890047095001,0.5893890859630904,-0.33914609121557077,0.4294936608166655,0.17625085766455673,-0.18221775848350963,0.22135403659432318,0.3469193845448655,0.20499452938691176
8,3,10,3.0,0.35,14,0.2016986436474053,0.6414711270469214,-0.3144313674349551,0.42865339551666537,0.17635049139794057,-0.15376077513036268,0.21402624162041795,0.33751886577227497,0.19097317538673142
8,3,10,3.0,0.35,20,0.2029161381525555,0.6796410346116593,-0.2985636943897891,0.42865339551666537,0.17635049139794057,-0.10026097256612188,0.20131879598251712,0.320937082782244,0.15362625057025459
8,3,10,3.0,0.4,10,0.20411575654730751,0.7012044311223982,-0.29109307854855565,0.4294936608166655,0.17625085766455673,-0.10800186767313558,0.1887507391429062,0.32743117335465266,0.177800733545332
8,3,10,3.0,0.4,14,0.20589570344555042,0.7730037467343017,-0.2663579630957743,0.42865339551666537,0.17635049139794057,-0.07950871889347289,0.18299722627931825,0.319044372817159,0.1648823134370394
8,3,10,3.0,0.4,20,0.20894482935059222,0.8023230245588198,-0.2604248201221528,0.42865339551666537,0.17635049139794057,-0.02610475975491222,0.16127856245153893,0.3072568691944104,0.14864752923116953
8,3,10,3.0,0.42,10,0.2153742692613423,0.8051998461027218,-0.2674792727591584,0.4294936608166655,0.17625085766455673,-0.07569751503117872,0.18215390473224402,0.31780799446715124,0.21472286415922093
8,3,10,3.0,0.42,14,0.21539803908721789,0.8372521987077142,-0.25726780941236277,0.42865339551666537,0.17635049139794057,-0.052330856256555536,0.1777491146239043,0.31132049847491094,0.19606385283573613
8,3,10,3.0,0.42,20,0.21860296509687993,0.849709746416394,-0.25726780941236277,0.42865339551666537,0.17635049139794057,0.0033198421418190183,0.15654870732928483,0.29950898455745745,0.17899446043327005
8,3,20,2.0,0.35,10,0.1826110925571367,0.58832579312035,-0.3103911042019895,0.4708835287916662,0.15860363677828127,-0.18865305127231846,0.24163233939432427,0.2442979386600066,0.1709957780137361
8,3,20,2.0,0.35,14,0.18454849949772179,0.6460725059490434,-0.28564673128541607,0.47004326349166603,0.1586905600656412,-0.16065278315613019,0.23369602266557732,0.2378338760366674,0.15692869881732396
8,3,20,2.0,0.35,20,0.1865190440939377,0.6981455251941616,-0.2671635602649817,0.47004326349166603,0.1586905600656412,-0.10311769080202093,0.21872634189195006,0.2254059504038226,0.11851344738090153
8,3,20,2.0,0.4,10,0.1898775983622778,0.7179929255490045,-0.2644560852979021,0.4708835287916662,0.15860363677828127,-0.09639309798820306,0.20320986359412418,0.22682871013079464,0.1425699593374874
8,3,20,2.0,0.4,14,0.19175998517714232,0.8000259523791227,-0.23969220574268268,0.47004326349166603,0.1586905600656412,-0.06834858824312673,0.1971873659888257,0.22124549329201026,0.12987023085550775
8,3,20,2.0,0.4,20,0.19549076541601473,0.8520859035674623,-0.22942612311451896,0.47004326349166603,0.1586905600656412,-0.010907811486320584,0.17441483520374468,0.21248598518430084,0.1129462182421499
8,3,20,2.0,0.42,10,0.2012948734949067,0.8358532165927564,-0.2408256252401089,0.4708835287916662,0.15860363677828127,-0.06091176916561125,0.19553203764184834,0.21970076388799353,0.1758834303951866
8,3,20,2.0,0.42,14,0.20226782778878327,0.8939347350121676,-0.22626688489292246,0.47004326349166603,0.1586905600656412,-0.0379105052099733,0.19094885548480378,0.215400746838609,0.16244363525063465
8,3,20,2.0,0.42,20,0.20566086360178537,0.9089304592632342,-0.22626688489292246,0.47004326349166603,0.1586905600656412,0.018047736414928517,0.16945408834012898,0.20734573883319762,0.1449863633853925
8,3,20,2.5,0.35,10,0.19027309367808565,0.6045995342944727,-0.314709295798783,0.4110847427916662,0.20727106489362646,-0.18964150640187805,0.2385591172843997,0.2673510988380514,0.20022090208815735
8,3,20,2.5,0.35,14,0.19215254039517604,0.6626388957368706,-0.2899807747951435,0.4102444774916658,0.20738970350461083,-0.16157729549177702,0.23069709517583625,0.26023595860237525,0.18570949354923938
8,3,20,2.5,0.35,20,0.193416648492581,0.6985737360485637,-0.2768736333928463,0.4102444774916658,0.20738970350461083,-0.10880920627676349,0.21705751092489778,0.24766814544361182,0.14705344658185826
8,3,20,2.5,0.4,10,0.19664348910709162,0.7253897022428442,-0.27108668416312837,0.4110847427916662,0.20727106489362646,-0.10135201524379134,0.20125784847118844,0.24908320220133717,0.17021615651654098
8,3,20,2.5,0.4,14,0.19847633365146855,0.8057019422566796,-0.24633964899669833,0.4102444774916658,0.20738970350461083,-0.07324536926696257,0.19524789158625921,0.24289593499617235,0.15707346894361773
8,3,20,2.5,0.4,20,0.2016150100578975,0.8386449398372602,-0.24040568359837844,0.4102444774916658,0.20738970350461083,-0.02057181263327701,0.17328844705076674,0.23418320752032162,0.14060671584373674
8,3,20,2.5,0.42,10,0.20776683815632668,0.8395650725463442,-0.24746960652636954,0.4110847427916662,0.20727106489362646,-0.06578909670338262,0.19359649872078122,0.241184586897925,0.20255135835255378
8,3,20,2.5,0.42,14,0.20871545808845116,0.8797345018962875,-0.23724823527843944,0.4102444774916658,0.20738970350461083,-0.04273725987586474,0.18902531153041902,0.23642191318177397,0.1887981138868966
8,3,20,2.5,0.42,20,0.21154816443866498,0.891674343500965,-0.23724823527843944,0.4102444774916658,0.20738970350461083,0.008450350881038293,0.16830138383931992,0.22844574969226072,0.1719512573205062
8,3,20,3.0,0.35,10,0.1953404484503547,0.5669768078404299,-0.3445298745012007,0.4162268204999986,0.15620122074417497,-0.17782633471411002,0.23656377855157995,0.32095350921899146,0.21252929038148238
8,3,20,3.0,0.35,14,0.19718271078087168,0.6172520382026607,-0.31945250655637564,0.41538655519999845,0.1562903157231792,-0.14860185604329568,0.2285708547995109,0.3121826631806963,0.1979624957220838
8,3,20,3.0,0.35,20,0.19842199287137485,0.6481124410409572,-0.3061536553019751,0.41538655519999845,0.1562903157231792,-0.09366327544445796,0.21473672579438552,0.296721693425432,0.15935206156020043
8,3,20,3.0,0.4,10,0.1992383436920666,0.6673097648579183,-0.29856950127874704,0.4162268204999986,0.15620122074417497,-0.10487129207296131,0.20278998049026353,0.3036852321440544,0.18469386088559814
8,3,20,3.0,0.4,14,0.201052606332067,0.7351844252239473,-0.2734723416791965,0.41538655519999845,0.1562903157231792,-0.07561030630867938,0.19646905369328782,0.2958212305940151,0.17126507396908375
8,3,20,3.0,0.4,20,0.20415983305908614,0.763352491916057,-0.26745158392898366,0.41538655519999845,0.1562903157231792,-0.02077014666682142,0.17353333918783775,0.28477618450441433,0.15439012740097136
8,3,20,3.0,0.42,10,0.20979206566772146,0.7639716339455715,-0.27460714029948907,0.4162268204999986,0.15620122074417497,-0.07169860825644514,0.19554331689178928,0.2946623070495036,0.21723197823996232
8,3,20,3.0,0.42,14,0.210733222459202,0.7974828927822417,-0.2642479536131494,0.41538655519999845,0.1562903157231792,-0.04770154542700111,0.19071118669912712,0.2885828465300915,0.20321071420010695
8,3,20,3.0,0.42,20,0.21399646219711022,0.8098320508108616,-0.2642479536131494,0.41538655519999845,0.1562903157231792,0.009445775363005948,0.1683389345209898,0.27752119333480096,0.18545843315323207
8,5,10,2.0,0.35,10,0.20861919758989278,1.0202634935864787,-0.20447580345793287,0.4394503242833332,0.31518171149361884,-0.035385955099877076,0.17450277121586155,0.24061535408668533,0.07868960912524625
8,5,10,2.0,0.35,14,0.21490598223110347,1.1110549277138002,-0.1934251645625766,0.5003622576499993,0.3029082553212674,-0.028948335284263882,0.16811634070183468,0.23302684275858265,0.08289272091729138
8,5,10,2.0,0.35,20,0.2164725183760201,1.1206565940535833,-0.19316579184441013,0.5003622576499993,0.3029082553212674,-0.01552335511977987,0.1658286314282451,0.23028910344864828,0.0805317275598747
8,5,10,2.0,0.4,10,0.20593309429651807,1.0364328874578668,-0.1986940947055674,0.4394503242833332,0.31518171149361884,0.0071301664730005765,0.16939101130203094,0.23192337795941587,0.03392297685629608
