SMA,ROC,Multiplier,Breadth,Full_Trading_CAGR,Full_Std_MaxDD,Full_Calmar,Return_2022,WFA_CAGR_Std,WFA_CAGR_Min
350,10,3.5,350,0.2373946081431686,-0.3280815637793117,0.7235841155123705,-0.20261268406015318,0.1945074323935774,0.16875780862710843
350,12,2.3,200,0.30230616222174644,-0.22568343335518026,1.3395141935206978,-0.10965025345886487,0.21978134778459882,0.17031905157670635
350,12,2.3,240,0.31086623252953016,-0.21353712673672917,1.4557947710554262,-0.03253613116604645,0.19423040957582166,0.19094726041279286
350,12,2.3,290,0.3080554412059575,-0.21353712673672917,1.4426317611070996,-0.051851194072290344,0.18471844774667934,0.20020103298760805
350,12,2.3,350,0.3041651570478636,-0.21353712673672917,1.4244134577256446,-0.06885909492060013,0.1840238871712445,0.19177085982445896
350,12,2.7,200,0.2884288875916863,-0.25661589568128085,1.1239712443609395,-0.13032127451279715,0.225424214798427,0.10459378899249638
350,12,2.7,240,0.29576175402778127,-0.23357631409846408,1.266231788823857,-0.06175647111864077,0.20957466231368746,0.12918427044195968
350,12,2.7,290,0.29395707106626556,-0.23357631409846408,1.2585054790373478,-0.07793751567586474,0.20350531721239973,0.1434527429944159
350,12,2.7,350,0.29016229118709225,-0.2337840804270587,1.2411550463874452,-0.096322385484438,0.20051475175910058,0.14401608471472738
350,12,3.0,200,0.28703241826129133,-0.2656362816151657,1.0805467405131155,-0.1361874913661,0.2262459625950989,0.11156715465958755
350,12,3.0,240,0.29445973532565106,-0.2519822162438226,1.1685734799662466,-0.06483860885807229,0.2090245299629048,0.13594732803445386
350,12,3.0,290,0.2910989267380817,-0.2519822162438226,1.1552359967197408,-0.09572388293688765,0.2049641344893622,0.1500986784092908
350,12,3.0,350,0.28507866086208433,-0.26011705799152746,1.0959629601506946,-0.12028274257019986,0.20277643895800523,0.15065746707990058
350,12,3.5,200,0.28175450100026933,-0.27202972364509154,1.0357489513457192,-0.1465402575545445,0.23265541785079258,0.12053682593604487
350,12,3.5,240,0.28921013483389824,-0.260628166857567,1.1096656908612308,-0.07622691399112341,0.2141659044334718,0.14531460075194147
350,12,3.5,290,0.2840247184556537,-0.260628166857567,1.0897698505889921,-0.1228112623891454,0.2118280306145592,0.16089583648960848
350,12,3.5,350,0.2776833697468286,-0.283645869517116,0.9789790706967174,-0.14879970589318448,0.20998990518525185,0.16549202741763658
350,14,2.3,200,0.3226932748743321,-0.2423238165943945,1.3316614083148965,-0.1420166678775906,0.24750016715703158,0.18611721225983602
350,14,2.3,240,0.330409206946628,-0.22015084532418105,1.500830970964872,-0.06817867322009685,0.2193971620840977,0.2111947048630478
350,14,2.3,290,0.32746124815676536,-0.22015084532418105,1.487440339711462,-0.09076023626504325,0.2096547399460563,0.21985784836595723
350,14,2.3,350,0.32398332610445246,-0.22015084532418105,1.4716424351102257,-0.07648174965643609,0.21007565800244613,0.21353696659670995
350,14,2.7,200,0.30904163389925476,-0.26904871156595184,1.1486456563963119,-0.165047916167757,0.2619427975411203,0.1345324678574309
