ROC,ATR_P,ATR_M,REB,MKT_T,MKT_S,Full_CAGR,Full_MaxDD,Full_Calmar,2020_CAGR,2020_Calmar,2021_CAGR,2021_Calmar,2022_CAGR,2022_Calmar,2023_CAGR,2023_Calmar,2024_CAGR,2024_Calmar,2025_CAGR,2025_Calmar
16,10,2.0,9,0.45,14,0.24536958422198718,-0.19217185677546791,1.2768237157050268,0.6175609351118714,4.763509299855821,0.39653453399434,2.0634370747515223,0.009628992859407104,0.10493274017521044,-0.011256859404535136,-0.07421553578540864,0.44156535723834045,2.5889043891952768,0.19636885820389338,2.2665859886578548
16,10,2.0,9,0.45,20,0.25015880508897026,-0.18916326522635016,1.3224491805511693,0.656166352470696,5.141787713018608,0.3900597530320433,2.062026961552515,0.028419491710611533,0.3133630895407967,-0.02140496279627313,-0.14352552072721492,0.4328530243392883,2.5810626306221134,0.20608865197579695,2.793529429206051
16,10,2.0,14,0.42,14,0.19640686129874063,-0.27316424482284724,0.7190064769498461,0.8053983548257115,8.772396679422588,0.02153667922547986,0.12386995773893546,-0.15270984448744884,-0.7122762661986721,0.4604618984837012,1.6856594785394423,0.1507371503427144,1.0950204487842745,0.27553307930871784,2.1784300523172293
16,10,2.0,14,0.42,20,0.20295001411062485,-0.29205047750879215,0.6949141663516543,0.8053983548257115,8.772396679422588,0.02153667922547986,0.12386995773893546,-0.1727461296832259,-0.810673168490159,0.4715118449942657,1.614487498929259,0.15321650454542568,1.0990250007185391,0.3354814407173463,2.61901789758919
16,10,2.0,14,0.45,14,0.19464571160268318,-0.2835099141632226,0.6865569840024063,0.791267335784487,8.567637367568011,0.021656380205628656,0.1238720818547476,-0.16300505500853768,-0.7262994369441252,0.46866694944539455,1.653088396674457,0.15258167323623884,1.0979996475004261,0.278514141728351,2.181298116443004
16,10,2.0,14,0.45,20,0.20187408434244425,-0.3009070533962299,0.6708851855214556,0.8053983548257115,8.772396679422588,0.02153667922547986,0.12386995773893546,-0.18214007889180317,-0.8206492783651967,0.4768783327143087,1.5848027732549108,0.1544074916025766,1.100948632799316,0.3377842289528552,2.621235266990073
16,10,2.5,5,0.42,14,0.29261988741644696,-0.17201371302987054,1.7011427883405605,1.1438217861802182,7.495151117815641,0.5997714709438775,3.4867654466578832,-0.05981153390524008,-0.47690523487377245,0.19665401967775376,1.7391249405326141,0.17526691186158838,1.3926082034784377,0.1528571864091408,1.7133826015685394
16,10,2.5,5,0.42,20,0.2953673125464227,-0.17201371302987054,1.7171149168504463,1.1438217861802182,7.495151117815641,0.5997714709438775,3.4867654466578832,-0.050402099983048565,-0.4573162947944618,0.18724485346886732,1.6589563843307036,0.17490463740392026,1.3920793694741271,0.1649746002828434,1.8550876624447559
16,10,2.5,5,0.45,14,0.289443092726958,-0.17404576805048497,1.6630286158006442,1.1079843237600842,7.142959201743954,0.6068791035474543,3.486893765618125,-0.07431081209842372,-0.5300689788592403,0.20118382042875682,1.749348617315433,0.17864448881606187,1.3975386510731853,0.15536147827468483,1.7145771301260493
16,10,2.5,5,0.45,20,0.2933199563784903,-0.17201371302987054,1.7052126322484225,1.1438217861802182,7.495151117815641,0.5997714709438775,3.4867654466578832,-0.06435661389676628,-0.5191706940859404,0.19000811183070576,1.6650569106631825,0.1770841404424719,1.3952609202785584,0.16672464665296838,1.8559242554218387
16,10,2.5,9,0.42,14,0.30105542593071677,-0.1728169330409565,1.7420481930400222,1.2293867326844925,9.476942329152578,0.3512556670068687,2.0325303824459344,-0.0011207064114573395,-0.009994648732221537,0.08433965550083444,0.9206282925098862,0.3747344984316767,3.5645203570675523,0.21855052664467434,3.057567674712618
16,10,2.5,9,0.42,20,0.3027793680666506,-0.1728169330409565,1.7520237325059684,1.2293867326844925,9.476942329152578,0.3512556670068687,2.0325303824459344,0.018090310699705014,0.1613324409067887,0.06720039060793237,0.6642819568444238,0.37356332672841885,3.563502713189334,0.2250587370124224,3.476984552631231
16,10,2.5,9,0.45,14,0.29955840977466774,-0.1751216263604807,1.7105734797028382,1.187473605323203,9.022727964559813,0.3559497836617469,2.032586100639785,-0.0032398821256225396,-0.02811848125095167,0.08535066743996844,0.9163837055054265,0.3788829793189121,3.5681249923660614,0.22031300800792675,3.0588614775208174
16,10,2.5,9,0.45,20,0.30252038074499765,-0.1728169330409565,1.7505251101366455,1.2293867326844925,9.476942329152578,0.3512556670068687,2.0325303824459344,0.01600229941773068,0.14020912351923906,0.0673369504325636,0.6643206279826943,0.37427611842210595,3.564122066044512,0.2253726033999761,3.477238510839676
16,10,2.5,14,0.42,14,0.26989134249263724,-0.24392930921120223,1.1064326110109064,1.1785083920448547,10.654412883573428,0.004242508580799997,0.026556377390406442,-0.0967684437351084,-0.5133933125789342,0.43409674421846534,1.779600596673726,0.3420253000905227,3.3844641455907083,0.2878951719821983,3.594306229905919
16,10,2.5,14,0.42,20,0.27470817714055795,-0.2612503851577542,1.0515130034150089,1.1785083920448547,10.654412883573428,0.004242508580799997,0.026556377390406442,-0.11582741875465963,-0.6145084069420418,0.4433669713919939,1.6970959530806813,0.3471252674845786,3.398318484323994,0.3311492224063426,4.2224843073850105
16,10,2.5,14,0.45,14,0.2694007628801971,-0.2519770974527749,1.069147813843231,1.1946429145631492,10.868144847653078,0.004220605660298249,0.026556373221877632,-0.1064039116757719,-0.5406644480669979,0.4364338124626297,1.7320376211747788,0.34331711714525426,3.3879734412462255,0.2887161077911422,3.5968039818024513
16,10,2.5,14,0.45,20,0.2737008408954431,-0.2705148053916997,1.011777675159517,1.1785083920448547,10.654412883573428,0.004242508580799997,0.026556377390406442,-0.12601942324500792,-0.6372587829693417,0.4484896353903369,1.6579116057656564,0.3499159851363791,3.4058996009911424,0.3331499236044748,4.229315519418058
16,10,3.0,5,0.42,14,0.3166688554890622,-0.16421847276384824,1.9283388169395705,1.1726166954792157,9.003085051810672,0.6611437373194324,4.026001010679107,-0.058912981357536864,-0.4847481933636466,0.2375103724405283,1.9889589999699844,0.17522561781407964,1.3588208005922964,0.18492307530063745,2.561539351472375
16,10,3.0,5,0.42,20,0.3191883737034651,-0.16421847276384824,1.943681294384395,1.1726166954792157,9.003085051810672,0.6611437373194324,4.026001010679107,-0.04993059645434106,-0.4665647166615019,0.22814650054175845,1.913758529185699,0.1748914688992802,1.3585114067957504,0.19607935851913072,2.677054410660154
16,10,3.0,5,0.45,14,0.3137587447310175,-0.1661402739855204,1.8885170777939277,1.1366469523218083,8.585277818017033,0.6689070750904318,4.026158492724822,-0.07274329454051853,-0.5364241668102822,0.24272364413141778,2.001399454190712,0.17833582466415776,1.3617005848873935,0.18772141121856278,2.5628260667190452
16,10,3.0,5,0.45,20,0.3173106124317595,-0.16421847276384824,1.9322467630548665,1.1726166954792157,9.003085051810672,0.6611437373194324,4.026001010679107,-0.06325179928211455,-0.5264690657151485,0.23135752331510906,1.921283906522007,0.17690014858916103,1.3603712734845779,0.1980016495164998,2.6779249497734035
16,10,3.0,9,0.42,14,0.33044406388147807,-0.16741767598537122,1.9737704632236797,1.229041246883313,9.398494998516604,0.42027713498968455,2.5103510278473102,-0.001319060018156959,-0.011896765793580302,0.14650054778089872,1.5117394088341798,0.4035194849374475,4.447398742361099,0.22110441087724597,3.148921608008826
16,10,3.0,9,0.42,20,0.33244376286811206,-0.16741767598537122,1.9857148351358112,1.229041246883313,9.398494998516604,0.42027713498968455,2.5103510278473102,0.021670987958047228,0.19545332638663052,0.12846385261705118,1.3059956887218822,0.4007554126058268,4.444865496255753,0.22563300498101024,3.49422535593274
16,10,3.0,9,0.45,14,0.32920850163738735,-0.16942532801913843,1.9430890616319165,1.191298446807493,8.991447317825115,0.4253291615275665,2.5104225354046297,-0.0033338122029059614,-0.029442390496189682,0.1480330256610698,1.4860896386724087,0.40720428976950096,4.450775798193481,0.2225451114812398,3.149889500057942
16,10,3.0,9,0.45,20,0.33221092468131164,-0.16741767598537122,1.98432407286755,1.229041246883313,9.398494998516604,0.42027713498968455,2.5103510278473102,0.019683596003539527,0.17525179836253396,0.1287115272096302,1.3060543178697595,0.4014413501417826,4.445494153485917,0.22590970156763013,3.4944266008771954
16,10,3.0,14,0.42,14,0.26858180360086936,-0.2606786320054424,1.0303176809492463,1.0690890346478796,7.211307760030366,0.057262216547065536,0.323737717301242,-0.12655972824031592,-0.645922781376057,0.4250946178979893,1.6307229120686588,0.3185805603436598,2.7841104794341995,0.336524969894594,3.746169822202467
16,10,3.0,14,0.42,20,0.2739274869698345,-0.273292320794272,1.002324127416813,1.0690890346478796,7.211307760030366,0.057262216547065536,0.323737717301242,-0.1403021001067879,-0.6886720845228593,0.4318264602545503,1.5800899893547284,0.3221316411982533,2.7923143601231173,0.3810730983525332,4.339634714772147
16,10,3.0,14,0.45,14,0.2680888239676409,-0.2686041272763088,0.9980815510398401,1.0849975707141355,7.368180708474041,0.056955660180339596,0.32373703018313765,-0.13589678198824673,-0.6656018783148083,0.4274256446760869,1.5912847245135626,0.3198139080208793,2.78695982175156,0.33752670764498593,3.7494385177107072
16,10,3.0,14,0.45,20,0.2729172240263793,-0.28250789056247805,0.9660516861422753,1.0690890346478796,7.211307760030366,0.057262216547065536,0.323737717301242,-0.15034067309226473,-0.7060102903681245,0.43688108137847803,1.54643851011963,0.32477651934959284,2.7984246744980874,0.38347045830878845,4.348232705102955
16,10,3.5,5,0.42,14,0.3214653669552754,-0.15924801325369448,2.0186460125135506,1.2348176901136245,9.709140820557579,0.6535960439806221,4.104264980307119,-0.05682793563261268,-0.479453065901538,0.23040223973378793,1.9193199404830938,0.16140314570153014,1.2290402240303626,0.21004536649929584,2.777712886448575
16,10,3.5,5,0.42,20,0.3239421969398055,-0.15924801325369448,2.0341992990753384,1.2348176901136245,9.709140820557579,0.6535960439806221,4.104264980307119,-0.04798094487593063,-0.4603403410712472,0.22126444472126838,1.846255515407425,0.1610989524000488,1.2287578714725527,0.22116251319508895,2.9698825002789415
16,10,3.5,5,0.45,14,0.3186051367500997,-0.16107490341799313,1.9779936538177643,1.1985665016253884,9.2773846935607,0.6611192286806444,4.104421077720746,-0.0704338408143661,-0.5321095985247033,0.23537017837075624,1.9310291005270588,0.16423387895744446,1.2316677094144821,0.213224167685788,2.779644675479033
16,10,3.5,5,0.45,20,0.32209620704246933,-0.15924801325369448,2.0226073811630227,1.2348176901136245,9.709140820557579,0.6535960439806221,4.104264980307119,-0.06110135932151539,-0.5215306281317909,0.22432452901364064,1.853339873182262,0.16292735445689455,1.2304549949122696,0.22333091466195265,2.971219283204245
16,10,3.5,9,0.42,14,0.3391138492194121,-0.15967338767846645,2.123796921640343,1.3795921732138896,10.507939645010987,0.44642624150342347,2.7958712969902657,0.030888672666414374,0.33856331510574034,0.13456315757852444,1.6119994073644917,0.34891787424429155,4.003626831349568,0.2113057195409207,3.0190174177477305
16,10,3.5,9,0.42,20,0.3410669368415844,-0.15967338767846645,2.1360286883146067,1.3795921732138896,10.507939645010987,0.44642624150342347,2.7958712969902657,0.0524718594948983,0.5751314370873416,0.1183701849887171,1.3875852286082926,0.34672063283207755,4.001606066008693,0.21575179452946847,3.2944257550199803
16,10,3.5,9,0.45,14,0.33695529660407697,-0.1615017060320088,2.0863884653781564,1.3411620332276497,10.087946568617374,0.451550863834129,2.7959510455241503,0.021356941952267672,0.2323123232671247,0.13688091727872043,1.6172094190761708,0.35421477982568805,4.008498252088542,0.2136837410609258,3.0205525807608242
16,10,3.5,9,0.45,20,0.3398905428774106,-0.15967338767846645,2.128661186558192,1.3795921732138896,10.507939645010987,0.44642624150342347,2.7958712969902657,0.04277009919278041,0.46879277483016557,0.1194594751817808,1.3878568933818674,0.3495761756590152,4.004232257399031,0.21707354079834973,3.2953338475601264
16,10,3.5,14,0.42,14,0.26605040872133445,-0.28115560594787226,0.9462746005877671,1.369082322020446,11.48444896175381,-0.03257307404275811,-0.1690346534826611,-0.14225856801000425,-0.6476958860748334,0.4072567680488086,1.448510217947837,0.31571347875572475,2.6076927027486136,0.3553681562121178,4.339275338046248
16,10,3.5,14,0.42,20,0.2721852649178471,-0.28695798386392296,0.948519575071028,1.369082322020446,11.48444896175381,-0.03257307404275811,-0.1690346534826611,-0.14864951545470972,-0.6579000841373119,0.4102853275517988,1.429774916966096,0.3173911902308426,2.6113943680075886,0.39937643412411683,5.008194717019613
16,10,3.5,14,0.45,14,0.26667176480447785,-0.2791349366435655,0.955350727540773,1.3855915437485864,11.695728483705189,-0.03241451931623618,-0.16903485039223703,-0.1407592010537505,-0.6459633288767984,0.40446849623006,1.4490070683861982,0.314162606964685,2.604270890155652,0.35401976914724886,4.334500321559984
16,10,3.5,14,0.45,20,0.2722643401283342,-0.2862531544273855,0.9511313182660495,1.369082322020446,11.48444896175381,-0.03257307404275811,-0.1690346534826611,-0.14787322070036635,-0.6565122907640031,0.40991504008884316,1.432001826875334,0.3171864436231371,2.6109426198652312,0.39917785021806207,5.00741889909841
16,10,4.0,5,0.42,14,0.3189785694913927,-0.19000456825031412,1.678794212311605,1.2177266239177569,9.489736305970771,0.5546650253995629,2.91921941933965,-0.0644348865432467,-0.4508839362956843,0.25103294537575715,1.9092388483585208,0.19555839432423872,1.4014467829016297,0.23273945115478312,2.870553464367051
16,10,4.0,5,0.42,20,0.3214774217446754,-0.19000456825031412,1.6919457500682695,1.2177266239177569,9.489736305970771,0.5546650253995629,2.91921941933965,-0.05498292352542056,-0.43003355235827284,0.24099163856060146,1.8360528403223013,0.19516783626947154,1.4010771678896692,0.24414925357268769,3.0555569806777827
16,10,4.0,5,0.45,14,0.3160926093649101,-0.191392898249142,1.6515378170063693,1.1815521942888996,9.063192155853312,0.5610817232482574,2.9315702326524162,-0.07903458527023233,-0.5012936595479058,0.2568732182256479,1.9226833224823883,0.1991970372966998,1.4048903018024093,0.23636807569994356,2.87324283823538
16,10,4.0,5,0.45,20,0.3196150412259935,-0.19000456825031412,1.6821439830063933,1.2177266239177569,9.489736305970771,0.5546650253995629,2.91921941933965,-0.06900050582365425,-0.48774994096747387,0.24458303739976817,1.8441765897973497,0.19751667348398927,1.403300050085117,0.24661481200277802,3.057409085426587
16,10,4.0,9,0.42,14,0.34364165807339986,-0.14228054309591934,2.4152399941412344,1.470889627531451,11.046041499403472,0.4012093477623708,2.8198468956636815,0.03451025356933912,0.4388028032274762,0.13916389963894793,1.6172391943437154,0.3832124462914537,4.597305911681511,0.20125614086152166,3.0724502392499846
16,10,4.0,9,0.42,20,0.3452216969449573,-0.14228054309591934,2.4263450886058533,1.470889627531451,11.046041499403472,0.4012093477623708,2.8198468956636815,0.0562013650788149,0.7146083842080282,0.12285308914505588,1.4298994588257927,0.38080515913882396,4.5951000388146515,0.20386187020333058,3.300317096086562
16,10,4.0,9,0.45,14,0.34009956943798914,-0.14830713650760774,2.293211085095308,1.3286238450480519,9.535433159761544,0.4182438499913843,2.8201195157586336,0.03547369326501859,0.43838123736621276,0.14320319710626594,1.626043146117536,0.39296247599702006,4.606239995982967,0.2049464135190231,3.0744259774887452
16,10,4.0,9,0.45,20,0.3452136092152529,-0.14228054309591934,2.426288245066122,1.470889627531451,11.046041499403472,0.4012093477623708,2.8198468956636815,0.0561332010771729,0.713741669191298,0.12286093235844775,1.429901406143867,0.3808268523251199,4.595119917039414,0.20387031258968724,3.3003218693336636
16,10,4.0,14,0.42,14,0.2701195031734762,-0.27439438443497904,0.9844206678270567,1.332652421875665,10.759220298113398,-0.05229939325066979,-0.2360452324596487,-0.1300489260322042,-0.6076726239511866,0.4135504260728615,1.5071388101634315,0.3554299794059068,3.0199157176960645,0.35801684593329064,4.314277388033323
16,10,4.0,14,0.42,20,0.276163294238424,-0.2803443706444826,0.9850859270102456,1.332652421875665,10.759220298113398,-0.05229939325066979,-0.2360452324596487,-0.1366470162266572,-0.6197720532689561,0.41668141457060504,1.4863198915415985,0.35734450673858786,3.021642610407155,0.40131619846161404,4.967715231640958
16,10,4.0,14,0.45,14,0.26878904697101214,-0.2898630940430764,0.9272965496292795,1.3490917500202282,10.959963922830228,-0.05204208250188458,-0.23604568482914512,-0.14797032612893823,-0.6439913175932369,0.41993338518051515,1.4487300860664554,0.3593242489769737,3.0234283191493603,0.36094613524855834,4.3238644416294925
16,10,4.0,14,0.45,20,0.27433820957892996,-0.29721425310895916,0.9230318085665871,1.332652421875665,10.759220298113398,-0.05229939325066979,-0.2360452324596487,-0.15535125095107394,-0.6545256888306749,0.4258220017899885,1.4327105693477007,0.36288660389924066,3.0266415105367783,0.4059528887496249,4.984578086868073
16,15,2.0,5,0.42,14,0.26198083169547814,-0.19475172201305344,1.3452041860657777,1.0592545533102768,10.091474934904413,0.5453811892064959,2.8003921278289963,-0.06329937121773577,-0.46937012654924587,0.2002305432859779,1.8849661851510986,0.1399854380877883,0.8716333269466547,0.11088139235681749,0.8060554930765248
16,15,2.0,5,0.42,20,0.2653615928699835,-0.19475172201305344,1.3625635251235282,1.0592545533102768,10.091474934904413,0.5453811892064959,2.8003921278289963,-0.05747997021939988,-0.47835133155635134,0.19761733431704065,1.8670100323075474,0.13942832771634328,0.8710191583476145,0.12416249057626261,0.9981577311225769
16,15,2.0,5,0.45,14,0.26058866901651,-0.1941527990696568,1.3421834259675949,1.0683252025314602,10.21523511472616,0.5436991061901659,2.8003670758055943,-0.07417884037354994,-0.5101118595318825,0.20215185650615508,1.8107421665209178,0.14110848170767953,0.8728713900124869,0.11166248241196297,0.8064170904896107
16,15,2.0,5,0.45,20,0.2636752988565394,-0.19475172201305344,1.353904839100043,1.0592545533102768,10.091474934904413,0.5453811892064959,2.8003921278289963,-0.06850935654513657,-0.5229321703249736,0.19993279372183181,1.8611966387700303,0.14079669213183554,0.8725276677774746,0.12523278374239255,0.9987041635341679
16,15,2.0,9,0.42,14,0.24758420448136298,-0.18918938725820234,1.308657996462901,0.7435298392955436,6.127531864514951,0.3668776900844539,1.9392086173615317,0.012253430066934579,0.14117960484134304,-0.007435779292479072,-0.05120862140446626,0.436812854588813,2.671091968535461,0.16763124283025443,1.8414715681730163
16,15,2.0,9,0.42,20,0.25085367942032555,-0.18918938725820234,1.3259394887619402,0.7435298392955436,6.127531864514951,0.3668776900844539,1.9392086173615317,0.030797562963824632,0.3548384203898976,-0.0175623448711264,-0.1217613428158522,0.4333965751138138,2.668020980083824,0.17883025199371105,2.2603247189964595
16,15,2.0,9,0.45,14,0.24575752286349228,-0.192110769447297,1.2792490684959363,0.7043712131451738,5.716547727537716,0.3727491909657139,1.940282640260689,0.009900802066227232,0.10970698080622125,-0.007539859366363255,-0.05130814453548872,0.4429862942332943,2.676641400682434,0.16928152127719232,1.8423764806258554
16,15,2.0,9,0.45,20,0.25053977791330984,-0.18918938725820234,1.3242802968190683,0.7435298392955436,6.127531864514951,0.3668776900844539,1.9392086173615317,0.028330210090858676,0.3175533192298693,-0.01760398734234081,-0.12179860054385895,0.4344446874731629,2.6689631592332375,0.17913328832112851,2.260515023276861
16,15,2.0,14,0.42,14,0.19361429019619636,-0.2853998321760435,0.6783966504814518,0.8430104196080248,9.322810537757297,0.014079537258883779,0.07799575775857316,-0.16853337749560593,-0.7432048986980571,0.4002114801782575,1.402283516170376,0.20065948334575068,1.6050608994464868,0.27228357412802984,2.280675322443906
16,15,2.0,14,0.42,20,0.20010643692082564,-0.30514480571507885,0.655775334113568,0.8430104196080248,9.322810537757297,0.014079537258883779,0.07799575775857316,-0.18946838911261654,-0.8355249092459301,0.4104505402362255,1.345100858834455,0.2043306295305416,1.6121594775420438,0.3331056664988692,2.8716330665067393
16,15,2.0,14,0.45,14,0.19183350368172247,-0.29573596920046996,0.6486647674286947,0.828798974395144,9.112390914677738,0.014156651127438469,0.07799691267166127,-0.17883644104854712,-0.7552391691083482,0.40742246734116194,1.3776561182011082,0.20325037556903935,1.610070685285274,0.27526192532143545,2.2874478007099635
16,15,2.0,14,0.45,20,0.19901837718109583,-0.3139386380299602,0.6339403726472905,0.8430104196080248,9.322810537757297,0.014079537258883779,0.07799575775857316,-0.1987902142826986,-0.8439064815046325,0.4151812481995498,1.322491716231271,0.20600924070526494,1.6154052581946634,0.33541941552451604,2.877677433566716
16,15,2.5,5,0.42,14,0.282137807149512,-0.1799562439606324,1.5678133802972296,1.0018445747569036,6.356776141178019,0.5356594502094734,2.976609415823634,-0.05597959940875874,-0.43829386433433,0.23849213967445704,2.3487781187809973,0.17065561663042006,1.3052391928478362,0.16190580085887496,1.6676652202818703
16,15,2.5,5,0.42,20,0.2858790142884091,-0.1799562439606324,1.5886029181124086,1.0018445747569036,6.356776141178019,0.5356594502094734,2.976609415823634,-0.04570285152427034,-0.41127825756108927,0.2345499466747163,2.325759846022438,0.16936581046974286,1.303433173286519,0.17387521383445903,1.8046860088266272
16,15,2.5,5,0.45,14,0.27902149353414996,-0.1821872746477419,1.5315092345150696,0.9666789602946713,6.0312561547556145,0.5423196160097554,2.976715124908298,-0.07047625316772843,-0.49428447217174704,0.24413782642582316,2.220632876865778,0.17392014721213211,1.3098102649216536,0.16454966379665503,1.6689081567313877
16,15,2.5,5,0.45,20,0.2839416014884111,-0.1799562439606324,1.5778368965654048,1.0018445747569036,6.356776141178019,0.5356594502094734,2.976609415823634,-0.059635325782620985,-0.4776783715514692,0.2379894080929863,2.334894329857464,0.17138255195989593,1.306257065579356,0.17564646956034946,1.8055204897165313
16,15,2.5,9,0.42,14,0.2832233137873179,-0.14463743516979516,1.958160509793552,1.1561579983904502,10.143729497871506,0.3073151284698088,2.1247274476973432,0.004419633821051594,0.049152015249917476,0.02791601871438809,0.2725943533895427,0.3972533665881879,3.3890111307002093,0.22865481877213245,3.127198095697756
16,15,2.5,9,0.42,20,0.28596885034888486,-0.14463743516979516,1.9771427086851727,1.1561579983904502,10.143729497871506,0.3073151284698088,2.1247274476973432,0.024734053234944042,0.2750744996124981,0.018129688637347874,0.15246618330854006,0.3931508693089094,3.385438008954579,0.2345589093186129,3.5866949662064607
16,15,2.5,9,0.45,14,0.28162507213395704,-0.1466124337987732,1.920881229763158,1.114629985980058,9.63842537019649,0.31151929023297487,2.124780839942523,0.002235272644895092,0.024025197598101303,0.02826800865157786,0.2730228585427682,0.4021347882643702,3.3932626208618255,0.2306683535584313,3.12849446399969
16,15,2.5,9,0.45,20,0.2856934627460521,-0.14463743516979516,1.9752387230226127,1.1561579983904502,10.143729497871506,0.3073151284698088,2.1247274476973432,0.02252610403248112,0.24462364299507172,0.018168385216661642,0.15247585088252882,0.3939766851433637,3.386157266493537,0.23491403908277553,3.586948884491661
16,15,2.5,14,0.42,14,0.23828401433636937,-0.20650652743010148,1.1538812709783421,1.017454022646954,11.39326622289355,0.062249812432123575,0.36920174199605144,-0.08761668311270243,-0.5878254687302178,0.3730617488180257,1.80653732092948,0.24005070016861718,2.1456574027819975,0.24639683333758078,2.3066475880764754
16,15,2.5,14,0.42,20,0.24370256479522445,-0.22445649017521785,1.0857452355464638,1.017454022646954,11.39326622289355,0.062249812432123575,0.36920174199605144,-0.10664827452984615,-0.7155095324041895,0.3809331575812269,1.697135855968604,0.24374591830177939,2.1542982512633224,0.29429848861948615,2.724239164094979
16,15,2.5,14,0.45,14,0.23794833845709085,-0.21323638435493603,1.1158899508492008,1.0332528993407792,11.643355512303355,0.06191062562486671,0.3692008777164953,-0.09538346071387926,-0.6111655909647659,0.37426517142017945,1.7551656231293433,0.24061832979021514,2.1469847414235645,0.2468737157497538,2.307086230090569
16,15,2.5,14,0.45,20,0.24278368063835098,-0.2322533071514677,1.0453400367729349,1.017454022646954,11.39326622289355,0.062249812432123575,0.36920174199605144,-0.1149134484342843,-0.7326373217719521,0.3844566239795597,1.655333259598453,0.24538666530237974,2.1581349463469626,0.29591429920650003,2.725726732224242
16,15,3.0,5,0.42,14,0.3012775593353594,-0.1711058618971029,1.7607670245484472,1.1239982784489686,7.33539788062565,0.6637758333890611,3.8793284229399037,-0.058535479005759616,-0.4795453052887179,0.17681172068019846,1.4917939302317627,0.1830784146156259,1.4164812067306298,0.17289681713644023,2.1941994760127437
16,15,3.0,5,0.42,20,0.30394018077326,-0.1711058618971029,1.7763282765615538,1.1239982784489686,7.33539788062565,0.6637758333890611,3.8793284229399037,-0.04942434184046751,-0.4604393512337881,0.16790034982600677,1.4191495380210752,0.18270640931922588,1.416140132220815,0.18472846802237197,2.38171315452691
16,15,3.0,5,0.45,14,0.2982000720490616,-0.17314047369309898,1.7223013527018394,1.0882526370510766,6.9868471052078895,0.6716955315639952,3.879483041929367,-0.07256272013249143,-0.5321981625747623,0.18074656804718092,1.500008877814717,0.18654545779972387,1.4196599714946587,0.175669505729533,2.195437862177128
16,15,3.0,5,0.45,20,0.30195592490865675,-0.1711058618971029,1.764731620300902,1.1239982784489686,7.33539788062565,0.6637758333890611,3.8793284229399037,-0.06293648391499995,-0.5216236193939601,0.17029568277763873,1.4240403958494396,0.18494406054529366,1.4181917291920842,0.18664691167516856,2.382582927962831
16,15,3.0,9,0.42,14,0.33407231837745854,-0.17187442599893896,1.9436999800047092,1.269169112310239,9.860615061006007,0.42344223214604515,2.4636721239066666,0.00798310013836856,0.08024030322217779,0.12497833700018934,1.4319642446933063,0.42705976365998355,5.54588881204015,0.2135659234381706,3.1053083251210953
16,15,3.0,9,0.42,20,0.33604655898198166,-0.17187442599893896,1.9551865091555634,1.269169112310239,9.860615061006007,0.42344223214604515,2.4636721239066666,0.030641874846766948,0.30798978922780607,0.1078286706817948,1.1037240556315135,0.4241491709712586,5.5432664536540965,0.21803360272785488,3.4469764740878355
16,15,3.0,9,0.45,14,0.3327429506070909,-0.1741380408009189,1.9107998980389072,1.2270506182893959,9.39789211299362,0.42903253653213613,2.463749646882855,0.006080536360656419,0.05972179665688156,0.12637019306251163,1.404914789938753,0.43129097348260226,5.549700956034671,0.21505029745931648,3.106305454197831
16,15,3.0,9,0.45,20,0.33581667399558235,-0.17187442599893896,1.9538489920405928,1.269169112310239,9.860615061006007,0.42344223214604515,2.4636721239066666,0.028683125532382725,0.2842396515990316,0.10803174660569614,1.1037711487564201,0.42487148815785813,5.543917242893598,0.21829524465449412,3.4471667501922028
16,15,3.0,14,0.42,14,0.2701572541978696,-0.2472948637714891,1.0924499202195577,1.134182245588991,9.846738805116228,0.03815365644197599,0.21707581547507893,-0.11140230634773785,-0.6173335678434898,0.41109302558823835,1.6623597405892978,0.3459850145663672,2.9319603434761574,0.30341819025518246,3.7900679812621534
16,15,3.0,14,0.42,20,0.2754720525607657,-0.25988449173663747,1.0599788033520845,1.134182245588991,9.846738805116228,0.03815365644197599,0.21707581547507893,-0.1250954119028389,-0.6645721440342882,0.4174666547781687,1.6063546231193446,0.3497985789779039,2.94120993714984,0.3462695147191792,4.427245511011615
16,15,3.0,14,0.45,14,0.2696671601954601,-0.25526916513527137,1.0564031893650727,1.15022623367723,10.051372511163947,0.03795378739084465,0.2170755113791891,-0.1207838832582725,-0.6399132402591098,0.41330048556520915,1.6190772016909851,0.34730963328659037,2.9351731368435185,0.3042927613023967,3.7928228057748536
16,15,3.0,14,0.45,20,0.27446757002163413,-0.26908248265039186,1.020012775704314,1.134182245588991,9.846738805116228,0.03815365644197599,0.21707581547507893,-0.13509803022656575,-0.6842745221282648,0.42224957523981255,1.569219858092452,0.3526383482189466,2.9480976291793772,0.3483781068908449,4.434671440113685
16,15,3.5,5,0.42,14,0.31870210396814813,-0.1664482582616576,1.91472177177815,1.130974845350583,7.98860789817666,0.6674999033711679,4.010254660171056,-0.05506489147066662,-0.4652391033007588,0.24335116912090604,2.0508478124822895,0.17475551527885047,1.3629677105646354,0.1972676061594012,2.591831181488029
