roc,reb,atr_p,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Ret_2020,Ret_2021,Ret_2022,Ret_2023,Ret_2024,Ret_2025
10,7,15,5.0,0.42,20,0.30710822769498547,1.5151230337307453,0.8839533050166666,0.13771723413384307,0.012013071046734103,0.05305519841612161,0.5214084259112521,0.32195949991203743
10,7,20,4.0,0.35,14,0.30426157433700296,1.4557353021128754,0.6997145185250004,0.1677115617317333,0.039959841199718404,0.07607729987375755,0.5690643976877376,0.30850108359954787
10,7,20,4.0,0.35,20,0.30509033849560385,1.481818188413703,0.6997145185250004,0.1677115617317333,0.06058685861539259,0.07458560472183295,0.5585903006057931,0.29756192857752417
10,7,20,4.0,0.38,14,0.3037052815123653,1.4762587273280858,0.6997145185250004,0.1677115617317333,0.06898702688340386,0.058522558972176064,0.5580455397866693,0.288880621242978
10,7,20,4.0,0.38,20,0.30718586287369387,1.514289909893159,0.6997145185250004,0.1677115617317333,0.08854246472013538,0.05747121343342276,0.5484840288737143,0.29404146253233354
10,7,20,4.0,0.4,14,0.29912630542203233,1.407369131325787,0.6997145185250004,0.1677115617317333,0.024630787397890153,0.0610559989907673,0.5810197510602344,0.29650122114753685
10,7,20,4.0,0.4,20,0.3026647808856746,1.4448193691462756,0.6997145185250004,0.1677115617317333,0.04418622523462168,0.059912547024088214,0.5706620637411277,0.30170902956632273
10,7,20,4.0,0.42,14,0.3013055538549687,1.4398799848291033,0.6997145185250004,0.1677115617317333,0.04564907404399898,0.059828730187009294,0.5699020804549384,0.29284068452701484
10,7,20,4.0,0.42,20,0.30148573044223226,1.4270599995789828,0.6997145185250004,0.1677115617317333,0.032737567410287216,0.060576721807604095,0.5766806475038546,0.30375344938101456
10,7,20,4.3,0.35,14,0.30637720400836477,1.5486478172449178,0.780411845725,0.16603327468244267,0.03826113199465908,0.0802700536097063,0.5258016326598227,0.2962160169149126
10,7,20,4.3,0.35,20,0.30719965718599695,1.575560902708132,0.780411845725,0.16603327468244267,0.0580112864573048,0.07875988318521943,0.5165552183151523,0.28562150192767755
10,7,20,4.3,0.38,14,0.3058251600999151,1.5697129094654638,0.780411845725,0.16603327468244267,0.06605436013403398,0.0632736474805482,0.5160738867438981,0.2771065683925291
10,7,20,4.3,0.38,20,0.309279325380031,1.6091618502397544,0.780411845725,0.16603327468244267,0.08477848830423818,0.062181494660414005,0.5076188518741498,0.28230349152358625
10,7,20,4.3,0.4,14,0.30128155198892537,1.498400555756507,0.780411845725,0.16603327468244267,0.023583722544165076,0.06589900395305603,0.5363368265413739,0.2842792709139872
10,7,20,4.3,0.4,20,0.3047926344097076,1.5372672675321932,0.780411845725,0.16603327468244267,0.042307850714369266,0.06471518729518433,0.5272106767888081,0.2895282659612324
10,7,20,4.3,0.42,14,0.30399410467046994,1.5348367451951699,0.780411845725,0.16603327468244267,0.043708513222112444,0.06462833916145971,0.5265404625934438,0.2839331480784697
10,7,20,4.3,0.42,20,0.3041725334621068,1.5216339392272198,0.780411845725,0.16603327468244267,0.03134588002011052,0.06540303217859988,0.5325154795506137,0.2945751096852771
10,7,20,4.5,0.35,14,0.3017362165145516,1.4822317629514643,0.7853279950749998,0.14463817249980515,0.03888215191522426,0.0718275396730117,0.5194800662859567,0.30637876918742646
10,7,20,4.5,0.35,20,0.3025725907682808,1.5084875243885596,0.7853279950749998,0.14463817249980515,0.058952872935003287,0.07045532599281223,0.5101299003223785,0.2953623823935685
10,7,20,4.5,0.38,14,0.30117479984551965,1.5026879834191593,0.7853279950749998,0.14463817249980515,0.06712649447363339,0.05486225262633471,0.5096433834947078,0.28660091090119044
10,7,20,4.5,0.38,20,0.3046872330558845,1.5413563863085573,0.7853279950749998,0.14463817249980515,0.08615453567470488,0.05390113598126267,0.5011007416778348,0.2918354759698567
10,7,20,4.5,0.4,14,0.29655316381120267,1.4329509158141616,0.7853279950749998,0.14463817249980515,0.023966512094224957,0.057174685531786285,0.5301430796454321,0.2942343045399003
10,7,20,4.5,0.4,20,0.30012468146978666,1.4710353426770426,0.7853279950749998,0.14463817249980515,0.042994553295296445,0.05613160983352916,0.5209056127499521,0.2995180768500607
