sma,roc,atr_p,atr_m,reb,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Ret_2020,Ret_2021,Ret_2022,Ret_2023,Ret_2024,Ret_2025
200,15,10,4.0,5,0.42,20,0.28482648662885035,1.620911204846462,0.6057711540416664,0.2835105481780218,-0.09607709020098465,0.16773175728475875,0.44328995772586,0.31650260605520875
200,15,10,4.0,5,0.45,14,0.2729069601492644,1.3037130084402722,0.5485491389666657,0.29366929427999766,-0.15125474267526495,0.18358921993035238,0.47850418901033587,0.31471598597209716
200,15,10,4.0,5,0.45,20,0.28386542281277993,1.6154419132560667,0.6057711540416664,0.2835105481780218,-0.10474821490846287,0.16935635386087378,0.44694289338178805,0.3183119006404189
200,15,10,4.0,9,0.42,14,0.3283947938832723,1.440086914299076,0.3701520441999997,0.6993902028693753,-0.024608245380324245,0.29036353027200534,0.3490474641747847,0.3147257559621657
200,15,10,4.0,9,0.42,20,0.3288991475536873,1.4422986214712719,0.3701520441999997,0.6993902028693753,-0.04561023357207228,0.29675317488954045,0.3549407235700537,0.33419931778711987
200,15,10,4.0,9,0.45,14,0.3235508549354118,1.355172832666931,0.30687970128333264,0.7330898275696642,-0.04505579616979705,0.30487611803223014,0.3623478913103855,0.3236189646741765
200,15,10,4.0,9,0.45,20,0.3269076921790488,1.4335656303312025,0.3701520441999997,0.6993902028693753,-0.0648318814876011,0.3028527038754256,0.3605115608632681,0.33809411177630344
200,15,10,4.0,14,0.42,14,0.2915225998193385,0.8619015866523972,0.4352074029666668,0.39226612881736456,-0.05814308146762992,0.18410256612831932,0.582162491480841,0.2860579585866001
200,15,10,4.0,14,0.42,20,0.29469234024142565,0.8712730875266562,0.4352074029666668,0.39226612881736456,-0.05195712671044861,0.1829013017373966,0.5789131792727986,0.2998014737553991
200,15,10,4.0,14,0.45,14,0.28263462990136046,0.7825944454812295,0.33364479099999955,0.42220520913979165,-0.0991495519279364,0.20300729408780183,0.6324979602626988,0.3012217527186303
200,15,10,4.0,14,0.45,20,0.2911355074072137,0.8607571279915656,0.4352074029666668,0.39226612881736456,-0.08782342531660747,0.19009288381222178,0.5982741570181866,0.3060800355841924
200,15,10,5.0,5,0.42,14,0.2748637190297556,1.4629364436396814,0.6394922603499993,0.2586730997970792,-0.12671689772914752,0.1881430487437421,0.40736515552861396,0.3152832828410457
200,15,10,5.0,5,0.42,20,0.28145570124166075,1.4769928501126197,0.6148806652916661,0.2625006805123229,-0.08530751337992226,0.1817330198897713,0.39565358117181515,0.32707735296147256
200,15,10,5.0,5,0.45,14,0.2680056401968023,1.266123743553564,0.5576586502166658,0.27185325139610717,-0.15297842182331645,0.20175570817940702,0.43181576447759973,0.3285536702275258
200,15,10,5.0,5,0.45,20,0.27916308118175537,1.464961886015724,0.6148806652916661,0.2625006805123229,-0.10590934988491874,0.18592055273428354,0.40331905778550414,0.331610491519313
200,15,10,5.0,9,0.42,14,0.33440654976611883,1.608585724350975,0.44877857539999977,0.5921739289030548,-0.025063577871838882,0.3165064116648886,0.34199324993829827,0.3449148325866729
200,15,10,5.0,9,0.42,20,0.3353064373457679,1.612914426390922,0.44877857539999977,0.5921739289030548,-0.04626970514428175,0.32354390988059256,0.3477170418753095,0.3671035507438445
200,15,10,5.0,9,0.45,14,0.32966716344036384,1.5260802942541256,0.38550623248333293,0.6190954315372978,-0.04572835586045043,0.332495007330869,0.3549088569737906,0.3546270137978498
200,15,10,5.0,9,0.45,20,0.333360459798971,1.6035537493830274,0.44877857539999977,0.5921739289030548,-0.0656781872537493,0.330264823489671,0.3531261592203021,0.3713669100791086
200,15,10,5.0,14,0.42,14,0.28933725403974586,0.9375567113418101,0.6354926313166664,0.33413437625585196,-0.07528453258612922,0.1960269359522493,0.5044564695452018,0.2334243573841952
200,15,10,5.0,14,0.42,20,0.29342695228366034,0.9508088037786109,0.6354926313166664,0.33413437625585196,-0.06138313768186632,0.19312367695707744,0.49812666700997443,0.24568918440481347
200,15,10,5.0,14,0.45,14,0.280747808234191,0.8575071437016409,0.5339300193500001,0.35630038220910687,-0.11000806801759322,0.21380795648658424,0.5425992285412811,0.2448753950353535
200,15,10,5.0,14,0.45,20,0.2902126959846796,0.9403934579390871,0.6354926313166664,0.33413437625585196,-0.09089310243578186,0.19939254689461672,0.5117580996192082,0.25014015933736355
200,15,20,3.0,5,0.42,14,0.24947915208570737,1.0207898780948395,0.5932152117583325,0.2504669044233627,-0.18369663138618508,0.11658544110970581,0.556501768939861,0.2436390122166998
200,15,20,3.0,5,0.42,20,0.25719332814981377,1.2450709789707204,0.5769136812249993,0.25297902442294085,-0.14105294150140846,0.11168523750116965,0.535584385767558,0.2570253496615056
200,15,20,3.0,5,0.45,14,0.2445250870578788,0.9631107280841944,0.5095278409749995,0.26392122358121517,-0.19082059997431644,0.12261592106160935,0.5819803001702741,0.250720159163748
200,15,20,3.0,5,0.45,20,0.25727207690556586,1.245452201108644,0.5769136812249993,0.25297902442294085,-0.14038402836705655,0.11159832924824853,0.5352116510181562,0.25690836399590844
200,15,20,3.0,9,0.42,14,0.2564529472009829,1.281363384218998,0.23851944070833353,0.8360879776813581,-0.05852332214940181,0.20844428011494176,0.24578700346205706,0.17691194254836962
200,15,20,3.0,9,0.42,20,0.25805653789391503,1.2893757015646328,0.23851944070833353,0.8360879776813581,-0.07577792986714038,0.21233579536935743,0.24957199350644688,0.2004177108069669
200,15,20,3.0,9,0.45,14,0.2541895311885898,1.2182777456717175,0.18713691815833333,0.8720865500778316,-0.05422385734716806,0.21229810560309947,0.24953545198276306,0.17909812465297503
200,15,20,3.0,9,0.45,20,0.25877978749231056,1.2929894075608008,0.23851944070833353,0.8360879776813581,-0.07025211995906255,0.2110738110539534,0.24834721944765992,0.1996200370729948
200,15,20,3.0,14,0.42,14,0.2614399889619756,0.9181866890729482,0.36599340768333355,0.4931605753163477,-0.0844234464033411,0.25729301518433734,0.4272856767015114,0.17973169315544535
200,15,20,3.0,14,0.42,20,0.2649848824991867,0.9306364832799139,0.36599340768333355,0.4931605753163477,-0.07836478031579108,0.2556016166436057,0.42502343112984664,0.19457236918477894
200,15,20,3.0,14,0.45,14,0.26093331251676544,0.9306002006267694,0.38876818138333324,0.4850558496677255,-0.09912439929023709,0.2585477882801617,0.4289601794632163,0.18022503626969266
200,15,20,3.0,14,0.45,20,0.26319962234110705,0.9243665850895516,0.36599340768333355,0.4931605753163477,-0.09419437970263844,0.26006843723229967,0.4309852214348684,0.19648129075285548
200,15,20,4.0,5,0.42,14,0.28008944377848155,1.3961113884485088,0.6225900517166658,0.3089734453044761,-0.1456252741233699,0.17606197518031697,0.5043711460386684,0.2604443852186702
200,15,20,4.0,5,0.42,20,0.286555567969619,1.7425941133620082,0.5979784566583326,0.313592255319886,-0.10563451342182062,0.17010547363315776,0.4898613402686005,0.27255985665094173
200,15,20,4.0,5,0.45,14,0.2746888867689712,1.2691751631804014,0.5389026809333324,0.325263410035304,-0.15951963097992627,0.1860999682947122,0.52848395834808,0.26862123424843243
200,15,20,4.0,5,0.45,20,0.2856724641317814,1.7260708183586362,0.5979784566583326,0.313592255319886,-0.11350811848937137,0.17161630903633585,0.4935560536625425,0.27394122576532265
200,15,20,4.0,9,0.42,14,0.29227371263684665,1.2197395704038165,0.21445971154166554,0.747418525528212,-0.021078925542342808,0.25706962492951946,0.3128406148891447,0.3020092521740847
200,15,20,4.0,9,0.42,20,0.29318759085020574,1.223553438607383,0.21445971154166554,0.747418525528212,-0.040965164550652466,0.26240013828957864,0.3179825012413815,0.3238371884747291
200,15,20,4.0,9,0.45,14,0.28673447761858495,1.1471851055998434,0.1630771889916658,0.7802614910986703,-0.04900474710912528,0.27119288080241755,0.3263700972075587,0.3119743569439615
200,15,20,4.0,9,0.45,20,0.29030643696319935,1.211529581337773,0.21445971154166554,0.747418525528212,-0.06770297867624875,0.2699256435348447,0.32516839708288425,0.3294255847671552
200,15,20,4.0,14,0.42,14,0.286903284461155,0.918692095186586,0.39956017637499963,0.5346101221753812,-0.07258830409813433,0.20824106188482272,0.44361773178905195,0.2757206877059124
200,15,20,4.0,14,0.42,20,0.2901274137439531,0.9290160693144155,0.39956017637499963,0.5346101221753812,-0.0668400373320287,0.20695829663206933,0.44132881594144124,0.28967554428439524
200,15,20,4.0,14,0.45,14,0.27947134470193036,0.8367040376092747,0.2979975644083326,0.5765365268956195,-0.09621988646258062,0.22450127597832048,0.47223785073847946,0.2878136301269465
200,15,20,4.0,14,0.45,20,0.28807127312615477,0.9224321079780677,0.39956017637499963,0.5346101221753812,-0.08583627645313618,0.21125887123337406,0.44898448185573603,0.2931463795818068
200,15,20,5.0,5,0.42,14,0.27797298727369624,1.5485637418745948,0.6303827490999996,0.2950752753481891,-0.12382048713838523,0.16604391555671882,0.42950756969573933,0.30021309982001165
200,15,20,5.0,5,0.42,20,0.2844897360067973,1.7289833170192053,0.6057711540416664,0.29946554303382644,-0.08333526254915447,0.16052948229458286,0.4172775922173939,0.31201888368230946
200,15,20,5.0,5,0.45,14,0.27119557204689637,1.3118175602690905,0.5485491389666657,0.31019598829422956,-0.1493448402678117,0.17772219191685545,0.4550181489728826,0.3125165916265862
200,15,20,5.0,5,0.45,20,0.28222303052066633,1.6875309388332638,0.6057711540416664,0.29946554303382644,-0.1034607988133811,0.16413305245985987,0.42528315811240747,0.31623473662194046
200,15,20,5.0,9,0.42,14,0.3299189517514092,1.7178095153625292,0.42261353696666615,0.6517462012753352,-0.019637467952670185,0.29569591749380897,0.3398339703616271,0.3084725658422711
200,15,20,5.0,9,0.42,20,0.33083342503346613,1.7225709602480777,0.42261353696666615,0.6517462012753352,-0.04045082440718584,0.30210978839223546,0.34546682108933324,0.3300290428705135
200,15,20,5.0,9,0.45,14,0.3251017839460768,1.6179055981193873,0.35934119404999953,0.681943700249092,-0.039758530354734645,0.31025782555702275,0.3525418381074026,0.31708752990789346
200,15,20,5.0,9,0.45,20,0.32885583344598257,1.7122741111933444,0.42261353696666615,0.6517462012753352,-0.059499830913450236,0.30822875733434496,0.3507883549354418,0.33383059418215355
200,15,20,5.0,14,0.42,14,0.2905957370481329,0.9388110913527525,0.5164499734083332,0.36182052314459057,-0.08475474076626888,0.17537014893223568,0.583721919669286,0.2826068802731969
200,15,20,5.0,14,0.42,20,0.2946665712042802,0.9519625033303332,0.5164499734083332,0.36182052314459057,-0.07005116130818889,0.17259734164207585,0.5757583238160211,0.2948592370337506
200,15,20,5.0,14,0.45,14,0.28164208987208705,0.8538920677603375,0.4148873614416664,0.3878469016021593,-0.12607683714876994,0.1933546233553025,0.6345358458290706,0.2976709488348064
200,15,20,5.0,14,0.45,20,0.2910760959942731,0.9403629596321975,0.5164499734083332,0.36182052314459057,-0.10505335014266493,0.17934778285043973,0.5950848699988287,0.301069464485469
200,20,10,3.0,5,0.42,14,0.2908712486865226,1.345485879426187,0.6839429122833331,0.3779039373544857,-0.137340651568575,0.15486825113563318,0.5630650529848935,0.18205777631685427
200,20,10,3.0,5,0.42,20,0.29103410925223616,1.4287875794732028,0.6190258905999999,0.39265541443797747,-0.12254696448804059,0.15655207926861636,0.5683151964386131,0.18997637962017966
200,20,10,3.0,5,0.45,14,0.2865869025168968,1.2819006061279568,0.5992481192916665,0.39738126785940686,-0.14184245417028662,0.16145969209072675,0.5835256927419212,0.18624950591571143
200,20,10,3.0,5,0.45,20,0.291103465494581,1.4332622428487911,0.6190258905999999,0.39265541443797747,-0.12195567348602321,0.15644665425415671,0.5679869553226389,0.1899061719215942
200,20,10,3.0,9,0.42,14,0.24099217561343078,0.893676650484682,0.17772227010000052,0.6878701999364225,-0.09256848792640249,0.17968403187432314,0.33491804091865895,0.2494506169593682
200,20,10,3.0,9,0.42,20,0.24461237778165668,0.9071015267884137,0.17772227010000052,0.6878701999364225,-0.10238889797076056,0.18164988419883232,0.33802337083794654,0.279616242311985
200,20,10,3.0,9,0.45,14,0.23634309597215286,0.833535644658646,0.11369551441666736,0.727195332192943,-0.10127326215653298,0.1874719480836613,0.34716026263173894,0.2563264403036021
200,20,10,3.0,9,0.45,20,0.24395607544182774,0.9046677462091454,0.17772227010000052,0.6878701999364225,-0.1078267533140369,0.1827570523380535,0.3397677843103637,0.28071010733980617
200,20,10,3.0,14,0.42,14,0.29732813403531444,1.2975815828979302,0.4312040023250001,0.45792573313212537,-0.10600737744422106,0.3620364478431284,0.4285790485751608,0.24253282057920766
200,20,10,3.0,14,0.42,20,0.2999376661350506,1.3089699461403954,0.4312040023250001,0.45792573313212537,-0.09952063792587962,0.3594284634381386,0.42628519334131076,0.25231621957058303
200,20,10,3.0,14,0.45,14,0.2977785959953836,1.3252722394993035,0.45397877602500003,0.45096042113705725,-0.11129768165948695,0.36031118910355064,0.42706255277139626,0.24192877742821883
200,20,10,3.0,14,0.45,20,0.29925994726389593,1.3060122861515557,0.4312040023250001,0.45792573313212537,-0.10600957273283418,0.3620373368621459,0.42857982905672887,0.25327118829301365
200,20,10,4.0,5,0.42,14,0.3035445693117682,1.6436818635929724,0.6738428039083333,0.3713971971798864,-0.1246407590523797,0.1954645865891842,0.5462574194278562,0.21686261295572629
200,20,10,4.0,5,0.42,20,0.3041505796831492,1.635833535273854,0.6181952491916667,0.38383080553965,-0.10887841479075078,0.19668209171773632,0.5490784754463385,0.2242180677526715
200,20,10,4.0,5,0.45,14,0.2992663080605269,1.5532996972678557,0.5891480109166667,0.3906575483882282,-0.13043083934229993,0.20415147965338631,0.5662558519377527,0.22194807582850284
200,20,10,4.0,5,0.45,20,0.3040286996101087,1.635178019473197,0.6181952491916667,0.38383080553965,-0.1099761229171724,0.19692466895185268,0.5496398332475649,0.22436646585176478
200,20,10,4.0,9,0.42,14,0.2637736541183684,0.973456451382148,0.29183401261666764,0.5720179964273351,-0.07092433352478156,0.13313713070759103,0.3989140980538244,0.30676883609376393
200,20,10,4.0,9,0.42,20,0.26733885675502056,0.9828693752599512,0.29183401261666764,0.5720179964273351,-0.07837700850607332,0.13421373987670182,0.40173864902279455,0.33503704681411217
200,20,10,4.0,9,0.45,14,0.2586372418796665,0.9115678647428274,0.22780725693333337,0.60169602558621,-0.08652386669841694,0.13982739505147568,0.4163755744371487,0.3163915673788753
200,20,10,4.0,9,0.45,20,0.2658822492905477,0.9687158924636882,0.29183401261666764,0.5720179964273351,-0.0912435501233837,0.1361139923260497,0.40671034887358815,0.3380279748213839
200,20,10,4.0,14,0.42,14,0.31063944058959625,1.1251889008509406,0.5701258980250004,0.28442601378708043,-0.06411008756322711,0.3436574957724463,0.49502443372457616,0.26574611942872584
200,20,10,4.0,14,0.42,20,0.3159602096917862,1.1444616317263618,0.5701258980250004,0.28442601378708043,-0.02761916239506379,0.3307609232807469,0.480927161697545,0.2707269174114284
200,20,10,4.0,14,0.45,14,0.30507439989316953,1.055576179728931,0.49791681935833365,0.2977517640332983,-0.08882476414225937,0.3659491494785698,0.5187820092648094,0.27418071261825383
200,20,10,4.0,14,0.45,20,0.3139085888828188,1.1370303121275904,0.5701258980250004,0.28442601378708043,-0.04918563077926197,0.33826327623793784,0.48916007623589985,0.27385233361327366
200,20,10,5.0,5,0.42,14,0.30026362004920637,1.4327715183241947,0.6825550807333329,0.3383665351293781,-0.11816925452881,0.2094476918907191,0.5165011460557019,0.22341338042018566
200,20,10,5.0,5,0.42,20,0.30087696828552724,1.3905478557314699,0.6269075260166665,0.3496352818080819,-0.10192900787130998,0.2107682471981811,0.5191697258201478,0.23093983991140954
200,20,10,5.0,5,0.45,14,0.2946873580106464,1.3388586197255035,0.5978602877416661,0.35582083213736015,-0.13505567753296577,0.22171500500799524,0.5410606583912976,0.23032988517803155
200,20,10,5.0,5,0.45,20,0.2995299721919509,1.3843225120626792,0.6269075260166665,0.3496352818080819,-0.11412941602319748,0.21367099471885398,0.5250144337958842,0.23265024479215834
200,20,10,5.0,9,0.42,14,0.2844274334661836,1.1493422162933575,0.3509983800000007,0.5483434071517421,-0.05439703873776869,0.17170225728911048,0.4060350562322803,0.3184917179908695
200,20,10,5.0,9,0.42,20,0.28772866393467655,1.1626821515341823,0.3509983800000007,0.5483434071517421,-0.06163242253128398,0.17302618594940222,0.40869138665961624,0.3445058183602605
200,20,10,5.0,9,0.45,14,0.27818910487543813,1.0747566055101665,0.2869716243166671,0.5754915659471218,-0.08280421730281906,0.18262034674563488,0.42775856968113013,0.33059184070698744
200,20,10,5.0,9,0.45,20,0.2849270435442748,1.1513610896046906,0.3509983800000007,0.5483434071517421,-0.08750035836507986,0.17793120735597134,0.4184793607609092,0.3504018345257818
200,20,10,5.0,14,0.42,14,0.30884989612306546,1.2004146394013873,0.6567180248000006,0.24790395968556211,-0.06980025892266184,0.336612919754971,0.4756646700163587,0.2563323923644971
200,20,10,5.0,14,0.42,20,0.31405476264364207,1.2206445246817783,0.6567180248000006,0.24790395968556211,-0.03570761924357091,0.3247119411580739,0.46284594462485895,0.2617155614074069
200,20,10,5.0,14,0.45,14,0.30237906143532856,1.1253449662843378,0.5845089461333335,0.2589007623274915,-0.10295384316731881,0.3615668818721838,0.5018366900773497,0.26576527692317087
200,20,10,5.0,14,0.45,20,0.31114734185181203,1.2093441793514952,0.6567180248000006,0.24790395968556211,-0.06529814615933183,0.3349915799490173,0.4739313467927806,0.26598648499889777
200,20,20,3.0,5,0.42,14,0.27291585553121145,1.198851720117444,0.6866424033333327,0.3199342107580738,-0.14782914472439668,0.1452180449963727,0.5782141203569662,0.14864134001035878
200,20,20,3.0,5,0.42,20,0.2740789498034639,1.2595584386769267,0.639903917433333,0.32881420323495725,-0.13161091357856503,0.1455021842918398,0.5791932651362928,0.15596591648605673
200,20,20,3.0,5,0.45,14,0.2682287074922407,1.1365950974306467,0.6000938496916661,0.3367760045091568,-0.1530664098479969,0.15190870958502045,0.6011343932260758,0.15233427611297357
200,20,20,3.0,5,0.45,20,0.274152831752166,1.259897970888431,0.639903917433333,0.32881420323495725,-0.1309987611264698,0.14539968786845714,0.5788401215129688,0.1559054781756113
200,20,20,3.0,9,0.42,14,0.21009639667410163,0.9105375311745522,0.16613709568333368,0.7590917359514009,-0.08743003919754688,0.18351811944420282,0.25011537014220364,0.10618833989857768
200,20,20,3.0,9,0.42,20,0.21311678928484845,0.9236276216021063,0.16613709568333368,0.7590917359514009,-0.10449094822297211,0.1870144391454296,0.2541297324493419,0.1368416032161568
200,20,20,3.0,9,0.45,14,0.20886474900631713,0.8683279376696849,0.11400016036666694,0.7944201257200325,-0.07245791926986167,0.18527061891912222,0.2521304942937974,0.10688248285963065
200,20,20,3.0,9,0.45,20,0.2154709858380306,0.9338304825334112,0.16613709568333368,0.7590917359514009,-0.08767490745325279,0.18356737574786686,0.25017208936393076,0.13511000631757053
200,20,20,3.0,14,0.42,14,0.2891697750027524,1.3872938104019348,0.5435493932666668,0.3980688871137583,-0.08336034958650684,0.3638325226475765,0.4150199118906537,0.14004823561989221
200,20,20,3.0,14,0.42,20,0.2918587557190744,1.400194212264502,0.5435493932666668,0.3980688871137583,-0.07707801617874765,0.3613559133003874,0.41292509477234796,0.14972754376080522
200,20,20,3.0,14,0.45,14,0.2886312968370588,1.4045838403351332,0.5663241669666668,0.39243663152802255,-0.09757261851793331,0.36574766570592177,0.41663474497218433,0.1404345359430137
200,20,20,3.0,14,0.45,20,0.2901634413378926,1.3920609308810086,0.5435493932666668,0.3980688871137583,-0.09230798967378062,0.3674190282327974,0.41804042442753886,0.15104115379210392
200,20,20,4.0,5,0.42,14,0.29908729523485755,1.4780480786152346,0.661880970283333,0.40881445670106986,-0.13240046842042996,0.18529390671304902,0.552557145053747,0.1850643126193141
200,20,20,4.0,5,0.42,20,0.299703300433364,1.5869945536333214,0.6062334155666664,0.42259992192003515,-0.11714363923207394,0.18643518415239613,0.5554033266213303,0.19226504646438736
200,20,20,4.0,5,0.45,14,0.2947138826825211,1.400735034303849,0.5753324166416665,0.4306641033388374,-0.13786842888478557,0.19347960969256728,0.5728456075132284,0.18939851332398683
200,20,20,4.0,5,0.45,20,0.29964758003058334,1.5826708835387966,0.6062334155666664,0.42259992192003515,-0.11762737336556073,0.18653739160935356,0.5556579390005534,0.1923218834071132
200,20,20,4.0,9,0.42,14,0.23134604879236043,0.8280162834956476,0.17748797811666672,0.6427891398477046,-0.07277169518847726,0.13466340546348676,0.3055021123519026,0.2777708761633775
200,20,20,4.0,9,0.42,20,0.2353787984227811,0.8378860129582247,0.17748797811666672,0.6427891398477046,-0.08059479280111359,0.1358092386146832,0.3077926346881268,0.30974839922035713
200,20,20,4.0,9,0.45,14,0.225515090317844,0.7785120045292466,0.12535104279999976,0.6724046893532294,-0.09504349756038277,0.14180626813963904,0.31970615985677564,0.28772440620330997
200,20,20,4.0,9,0.45,20,0.23297286740960765,0.8179427767436037,0.17748797811666672,0.6427891398477046,-0.10030048469070574,0.13878380397385248,0.3137174098394391,0.3143635358789534
200,20,20,4.0,14,0.42,14,0.30376674076122123,1.3611511401783947,0.5613104132583335,0.4089920109004328,-0.07797400345166805,0.3057403223118609,0.41551966350102765,0.23928372485588545
200,20,20,4.0,14,0.42,20,0.3092213693731394,1.385592834933247,0.5613104132583335,0.4089920109004328,-0.044574291140777156,0.2950522712029493,0.40419756392614703,0.2448256940233191
200,20,20,4.0,14,0.45,14,0.2995548485151105,1.2818749383818646,0.4891013345916668,0.42826408091835644,-0.08695989021805428,0.31910112631746834,0.42942314035446594,0.24490977741305953
200,20,20,4.0,14,0.45,20,0.30856635982862146,1.3826577967321783,0.5613104132583335,0.4089920109004328,-0.050739157573138294,0.29696845457556265,0.40624071170323117,0.24570948418137584
200,20,20,5.0,5,0.42,14,0.3045569594397832,1.6956656277554552,0.6734455694833328,0.4016701378691343,-0.11340176369676236,0.18687450213663026,0.5160998031287842,0.21332451446194556
200,20,20,5.0,5,0.42,20,0.3051607270298713,1.6506941085840359,0.6177980147666664,0.41512043587180947,-0.09771880296467528,0.18799879684845267,0.518693565174259,0.2206138079748956
200,20,20,5.0,5,0.45,14,0.2990689895719705,1.5110039020335104,0.5887507764916664,0.4225054864877009,-0.12940695679658654,0.19729387688835343,0.539943324792681,0.2197451990033843
200,20,20,5.0,5,0.45,20,0.30383480512031236,1.643521850522345,0.6177980147666664,0.41512043587180947,-0.10941526999777074,0.19046787323784242,0.5243718672940967,0.22220320101757118
200,20,20,5.0,9,0.42,14,0.27041774981138933,1.0530061141882494,0.3198538072750008,0.5688455256585154,-0.04931734985385927,0.13619212468332065,0.40364430834749654,0.2827066465783772
200,20,20,5.0,9,0.42,20,0.2738953572952598,1.061174595841626,0.3198538072750008,0.5688455256585154,-0.05662636820607658,0.13724730653830286,0.4063761650366502,0.30950166315841887
200,20,20,5.0,9,0.45,14,0.2638384336038053,0.9869435516513679,0.25582705159166697,0.5977037210525076,-0.07786048295758596,0.14489625492593738,0.4260215194208319,0.2938553027066917
200,20,20,5.0,9,0.45,20,0.2709442313584689,1.030737135258618,0.3198538072750008,0.5688455256585154,-0.08275756222962594,0.14115732623285626,0.41645302689859753,0.3149966195536775
200,20,20,5.0,14,0.42,14,0.3077253000628035,1.1557114668007198,0.6477561905083333,0.2301976642972583,-0.08059856266236431,0.3199568727125477,0.5018683937292814,0.2844339739707282
200,20,20,5.0,14,0.42,20,0.31295136175645877,1.1753387753916373,0.6477561905083333,0.2301976642972583,-0.045820413328964804,0.3082950136087843,0.48774432781347143,0.28942828518167385
200,20,20,5.0,14,0.45,14,0.3007314513385473,1.0796040132030373,0.5731311831750001,0.2408249568442382,-0.11887494317646252,0.3464980169950136,0.5331305307291727,0.29604362077210267
200,20,20,5.0,14,0.45,20,0.3096669659159006,1.1630037027353723,0.6477561905083333,0.2301976642972583,-0.07975959840871194,0.31966517461012556,0.5015180526466638,0.2948956589975855
250,10,10,3.0,5,0.42,14,0.29088739903271144,1.552466644305479,0.5738185525999993,0.2616013497262033,-0.10787080968506868,0.15911356470940707,0.4637685071324451,0.4082053010584057
250,10,10,3.0,5,0.42,20,0.2958335346135397,1.5850336803983167,0.5311834047166661,0.26856997741891786,-0.0841612466468522,0.15826173771974772,0.4616202506342899,0.43511367575084825
250,10,10,3.0,5,0.45,14,0.2858797741376302,1.4672551467398098,0.5151353797999993,0.2712901415557034,-0.13026113173061438,0.16798319819333107,0.4859535570015845,0.4213931243053064
250,10,10,3.0,5,0.45,20,0.29389385767635745,1.5507866334800768,0.5311834047166661,0.26856997741891786,-0.10324400175401027,0.16162950998962522,0.4700954276324838,0.4405665744871936
250,10,10,3.0,9,0.42,14,0.28135781551122974,1.0958814905703704,0.37407036002500016,0.39059599684646695,-0.04633488841229272,0.37798862714312365,0.2748951337113701,0.33360262991356104
250,10,10,3.0,9,0.42,20,0.2852563162444972,1.111066051151352,0.37407036002500016,0.39059599684646695,-0.06715670599276624,0.38642563933201823,0.2793265216673524,0.37458981856242435
250,10,10,3.0,9,0.45,14,0.2755812600737686,1.0288181500584708,0.31004360434166633,0.4096698176566982,-0.07188819667125168,0.40189131617378226,0.2873115445201546,0.34548427991558284
250,10,10,3.0,9,0.45,20,0.28294872323008047,1.1020780354188802,0.37407036002500016,0.39059599684646695,-0.09029597672589063,0.3962547785442889,0.28442178469949675,0.37998931648815826
250,10,10,3.0,14,0.42,14,0.3172542130604181,1.6214513319748607,0.527218472283334,0.4605886030573618,-0.04443489623201846,0.2889468196222551,0.2878462512930293,0.41947069668294223
250,10,10,3.0,14,0.42,20,0.3218149057268045,1.6447605297544716,0.527218472283334,0.4605886030573618,-0.04312663137843753,0.28855176320093334,0.2875381623433846,0.4469195052636894
250,10,10,3.0,14,0.45,14,0.3173241635473607,1.6443662344813321,0.5499932459833339,0.4538080309975203,-0.0535170716717257,0.28873995740838687,0.2876849504417458,0.4192879208532341
250,10,10,3.0,14,0.45,20,0.32084479691970147,1.6398024105154432,0.527218472283334,0.4605886030573618,-0.052761050296320056,0.2914866388910018,0.28982259116322084,0.44967586131829806
250,10,10,4.0,5,0.42,14,0.2944315140607656,1.6385989481732932,0.621595201274999,0.28443204248882914,-0.09541809098675824,0.15158784351740606,0.3898757760501588,0.41711961048186996
250,10,10,4.0,5,0.42,20,0.29931391747202607,1.671935711932931,0.5789600533916652,0.2917892247324483,-0.07256339152429303,0.1508238084827649,0.3881767347811711,0.44374513769114654
250,10,10,4.0,5,0.45,14,0.28896442746197515,1.5436435968469073,0.5526914555249989,0.2965147314777621,-0.11698622469380293,0.16039766188445026,0.4092999081668114,0.43191761599336265
250,10,10,4.0,5,0.45,20,0.2973981678043136,1.6373835021792282,0.5789600533916652,0.2917892247324483,-0.09076519726922083,0.15384312280670875,0.3948774529820853,0.4492555145398458
250,10,10,4.0,9,0.42,14,0.31356733471571374,1.4454398997817455,0.5524764044499999,0.3774754792029007,-0.038594025683122646,0.372507076889538,0.2904255725934377,0.34267063276044296
250,10,10,4.0,9,0.42,20,0.3149126919689029,1.4516415440154584,0.5524764044499999,0.3774754792029007,-0.07854751478972821,0.38865870453992457,0.29945039744190827,0.3833606919464747
250,10,10,4.0,9,0.45,14,0.3087576967846939,1.3690289789029502,0.4884496487666661,0.39370082986642685,-0.057935884919440794,0.39191168012453814,0.30124236775559354,0.35260688378586025
250,10,10,4.0,9,0.45,20,0.31315249829340397,1.4435276434645086,0.5524764044499999,0.3774754792029007,-0.09615141940148397,0.39622845782395255,0.30360730570366234,0.38749669301318646
250,10,10,4.0,14,0.42,14,0.3208063904697944,1.3640946042247424,0.6020329468083332,0.33575603214355376,-0.005888038904246828,0.2672935213417209,0.3631761829316653,0.38863712255163296
250,10,10,4.0,14,0.42,20,0.326440092220595,1.38804955770564,0.6020329468083332,0.33575603214355376,0.01379022189488266,0.2621051978510398,0.35754169187268015,0.4069523240089512
