roc,reb,atr_p,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Full_MaxDD,Ret_2020,Cal_2020,Ret_2021,Cal_2021,Ret_2022,Cal_2022,Ret_2023,Cal_2023,Ret_2024,Cal_2024,Ret_2025,Cal_2025
9,9,15,4.5,0.42,20,0.3351454616595453,2.6981615235142145,-0.12421252721113443,0.7719454601166662,9.661550795968576,0.3926166648346774,3.667521871861768,0.10516058074706769,1.566775923159636,0.20831897708065328,2.673139490842075,0.21248193451941555,3.528091911195842,0.2579771787581826,4.758430874641914
9,9,15,4.5,0.44,14,0.33165867185469966,2.56424225971742,-0.12933983542227734,0.7063274437249996,8.416465839936683,0.40711981021749866,3.6807440630507147,0.07458572841410382,1.0832211828595433,0.2070654078001617,2.520001368669325,0.22452669681883486,3.560110146765233,0.29648395090566004,5.236245624719809
9,9,15,4.5,0.44,20,0.3352186217447859,2.6987505147124713,-0.12421252721113443,0.7719454601166662,9.661550795968576,0.3926166648346774,3.667521871861768,0.10579952971270812,1.5763010967341429,0.2081986069852133,2.672825413026497,0.21238001366249204,3.527820981076145,0.2578754020670069,4.758364250693141
9,9,15,4.7,0.42,14,0.3327675967079293,2.6375739759886696,-0.12616427055214424,0.768714819241666,9.468281732078845,0.39902376973960285,3.7215962174921957,0.06363010197548258,0.849509810099937,0.19047465249286533,2.3381003365834845,0.22643648386955562,3.7503753311956065,0.294659154110825,5.235049206407364
9,9,15,4.7,0.42,20,0.33338542071950483,2.6424709567968785,-0.12616427055214424,0.768714819241666,9.468281732078845,0.39902376973960285,3.7215962174921957,0.09665551450280097,1.2906622349558237,0.1969231935036715,2.5022300531575437,0.21841006008033115,3.7281734748427144,0.2604420227025639,4.760044372892594
9,9,15,4.7,0.44,14,0.3298766662720449,2.5110092343226533,-0.13137214382289175,0.7030968028499993,8.24479147058751,0.4137904477467187,3.7350627586890828,0.065947045547873,0.8584579483102761,0.1950283927613119,2.349068002739269,0.23098095552478926,3.762945920917882,0.29944876019049116,5.238189458385216
9,9,15,4.7,0.44,20,0.33345903813292344,2.643054461247833,-0.12616427055214424,0.768714819241666,9.468281732078845,0.39902376973960285,3.7215962174921957,0.09729265731670189,1.2991747219712093,0.19680885008143623,2.5019403414321952,0.218303775450867,3.7278794836035805,0.2603382922597737,4.7599764708915995
9,9,15,5.0,0.42,14,0.3354744084338135,2.643163266366227,-0.12692156126057913,0.7821902587249996,9.593618322829158,0.41804448249481974,3.763321228638736,0.05785377017056392,0.8073718747018568,0.1862531233374829,2.3121785101460186,0.21703878881442962,3.621777487451305,0.30441070331543774,5.585792208373037
9,9,15,5.0,0.42,20,0.3360863458328185,2.6479846489030257,-0.12692156126057913,0.7821902587249996,9.593618322829158,0.41804448249481974,3.763321228638736,0.09020009682958374,1.2590059788687475,0.19273171786415677,2.4757689056354266,0.20943268114476066,3.6010377129499687,0.27004814658213916,5.097032215201997
9,9,15,5.0,0.44,14,0.33261122914443986,2.5167182326336794,-0.1321606943644108,0.7165722423333329,8.36774990881565,0.43339837331421016,3.777315795481892,0.05997405622506302,0.8163466630370959,0.19063659688033452,2.322676999136759,0.22134247458831546,3.633512592137132,0.3093381882330859,5.58911787775319
