roc,atr_p,atr_m,reb,mkt_t,mkt_s,Full_CAGR,Full_MaxDD,Full_Calmar,2020_CAGR,2020_Calmar,2020_Ret,2021_CAGR,2021_Calmar,2021_Ret,2022_CAGR,2022_Calmar,2022_Ret,2023_CAGR,2023_Calmar,2023_Ret,2024_CAGR,2024_Calmar,2024_Ret,2025_CAGR,2025_Calmar,2025_Ret
10,10,3.0,9,0.4,10,0.3291726079766957,-0.14587413657917722,2.2565522284893054,1.130481957889844,11.1904519559297,0.7310941666416659,0.4946568808179286,3.3909841210915403,0.48604751442993765,-0.04032031747857878,-0.34034690664518347,-0.03986063373967452,0.17048289486124024,1.2447612647416313,0.16783748557793565,0.34173271322960774,6.871917300911087,0.3403835691620589,0.2842895896384341,6.046808139499459,0.2823116281271678
10,10,3.0,9,0.4,14,0.3313741465242952,-0.14553704091650135,2.276905895829047,1.1375617726804972,11.290914663515718,0.7352659577499991,0.49351071426053617,3.390962954535244,0.4849243234873146,-0.02344842903348776,-0.22949119608007804,-0.023178773203051062,0.16730613703310393,1.386824561428485,0.1647134051674115,0.3362433041245567,6.846614037034488,0.3349184090637749,0.2808586683426917,6.043025823420236,0.27890706531534626
10,10,3.0,9,0.4,20,0.33153733571369637,-0.14553704091650135,2.2780271855596443,1.1375617726804972,11.290914663515718,0.7352659577499991,0.49351071426053617,3.390962954535244,0.4849243234873146,0.012591998000466731,0.13810316567956402,0.012444571299781826,0.16945199443700565,1.979798915616885,0.16682369305424372,0.3237642612503795,6.7890918331846155,0.32249420494187486,0.24549645724057623,5.427391480664413,0.24381322760512525
10,10,3.0,9,0.45,10,0.33628712690636586,-0.14743048284965887,2.280987760511455,1.0982966165467745,10.738169468929877,0.712080675291666,0.4999488125031877,3.391081700607375,0.49123320569844653,-0.0004978364299790261,-0.005348439497701358,-0.0004920450974511548,0.16493861881061767,1.6580432177813305,0.16238506598657043,0.332133518353507,6.827670028339519,0.33082672764916854,0.29620920285877395,6.99327364766022,0.294139232937932
10,10,3.0,9,0.45,14,0.33833518476419444,-0.14553704091650135,2.324735906636351,1.1375617726804972,11.290914663515718,0.7352659577499991,0.49351071426053617,3.390962954535244,0.4849243234873146,0.01917828636025032,0.21033850692809838,0.018953028965230434,0.16038113855106562,1.9621949953776536,0.15790281389999583,0.324176742161594,6.790993175536083,0.3229048796038487,0.2838174346672968,6.818357783775904,0.28184310387392864
10,10,3.0,9,0.45,20,0.3367989970380152,-0.14553704091650135,2.3141806025261027,1.1375617726804972,11.290914663515718,0.7352659577499991,0.49351071426053617,3.390962954535244,0.4849243234873146,0.040686511473810194,0.44623069625509965,0.04020369777882182,0.16492512551525418,1.9783604020488332,0.1623717957911579,0.3162951939654015,6.754662841438715,0.3150577687205349,0.25157933269672506,6.152345577921096,0.24985037080280947
10,10,3.0,9,0.5,10,0.3231510146101686,-0.14743048284965887,2.19188737881093,1.0982966165467745,10.738169468929877,0.712080675291666,0.4999488125031877,3.391081700607375,0.49123320569844653,-0.0482711514136539,-0.3476242718806044,-0.04772309697199928,0.17312841491303121,1.191873961532847,0.17043904424738554,0.3462823109161388,6.892888444618284,0.3449130113754775,0.2636238090679679,6.042049418840929,0.2618037620047975
10,10,3.0,9,0.5,14,0.32983162282226597,-0.14553704091650135,2.266307056576061,1.1375617726804972,11.290914663515718,0.7352659577499991,0.49351071426053617,3.390962954535244,0.4849243234873146,-0.028191238288484355,-0.2372150156411865,-0.027867822869237058,0.168114011790218,1.3429151671729562,0.16550789521278375,0.3376420289028499,6.853061427320186,0.33631096237428904,0.27632792064356293,6.447757505959374,0.27441103955230584
10,10,3.0,9,0.5,20,0.33120439001237223,-0.14553704091650135,2.2757394813488987,1.1375617726804972,11.290914663515718,0.7352659577499991,0.49351071426053617,3.390962954535244,0.4849243234873146,-0.006694795486752558,-0.05664444119321929,-0.006617154055646002,0.17270718821165043,1.7837492556275307,0.17002482284298615,0.32910078491159145,6.813690637349617,0.32780732625696296,0.25927199320256644,6.161563738501556,0.25748493765439684
10,10,3.0,13,0.4,10,0.25128956145300996,-0.22070901903986787,1.1385559255628706,0.472331242280178,3.5054119679740907,0.3240156775833323,0.037476421280184136,0.16980013523332532,0.03692792083218022,-0.051002197316182274,-0.39806692428998613,-0.05042396430180651,0.666033833536213,6.160356118134479,0.6538548697733795,0.46821154887773764,3.6541049202171476,0.4662831130145084,0.11949580333916399,1.2566797969904762,0.11871763303090277
10,10,3.0,13,0.4,14,0.25952184124150945,-0.20781687982619398,1.2488005856817719,0.6085411035948392,4.850377566669734,0.411798843916666,0.035248140849792,0.1696115391553925,0.03473279629561188,-0.010360286106100847,-0.11891631571975146,-0.010240354579074018,0.6019837324365354,5.891197528912729,0.5911693482990794,0.43970548028031065,3.6308647502502933,0.4379109657824902,0.1124153438786164,1.2326734843916443,0.11168554445044543
10,10,3.0,13,0.4,20,0.2667445524838581,-0.20781687982619398,1.2835557569093896,0.6085411035948392,4.850377566669734,0.411798843916666,0.035248140849792,0.1696115391553925,0.03473279629561188,0.002546465007479126,0.029228559298219388,0.0025167974269348914,0.5743138041267009,5.598112295276005,0.5640778616751998,0.441649671723924,3.6324498476339886,0.43984608408852743,0.15326572634206137,1.6756437248698925,0.15225311356052118
10,10,3.0,13,0.45,10,0.2530802183607541,-0.22093119520747295,1.1455159970645636,0.47015064263306994,3.4850445694975423,0.32259266904999917,0.03751486569073004,0.16980338903929085,0.03696579261065813,-0.06718084167057836,-0.46185295074511185,-0.066425695386791,0.6781631674282984,6.211323952709333,0.665721847813332,0.47337056043919734,3.65831073111744,0.47141768502394155,0.13737867046565144,1.9673710231075052,0.1364771156223814
10,10,3.0,13,0.45,14,0.26382489240376006,-0.20844130728550686,1.2657035010934423,0.6014755527484772,4.777126980748441,0.4072968537666659,0.035355952986542816,0.16962066419068728,0.0348390057945116,-0.0163780599537231,-0.17764972337873075,-0.016189038083157192,0.6074354612697546,5.914108612851054,0.5965063115812483,0.44221809911460674,3.632913284407124,0.44041185705879893,0.13907460850806186,2.083703936808861,0.13816126265539963
10,10,3.0,13,0.45,20,0.2719706378225917,-0.20781687982619398,1.3087033067287517,0.6085411035948392,4.850377566669734,0.411798843916666,0.035248140849792,0.1696115391553925,0.03473279629561188,0.005843586632642506,0.06707322421663935,0.005775395472102707,0.5724474854696773,5.590476874784641,0.5622503134714432,0.44072413253452125,3.6316952574433254,0.4389248653128186,0.17919002570016995,2.690838900747138,0.17799332362326425
10,10,3.0,13,0.5,10,0.23893116564000838,-0.22093119520747295,1.0814731953793666,0.47015064263306994,3.4850445694975423,0.32259266904999917,0.03751486569073004,0.16980338903929085,0.03696579261065813,-0.10187405246440806,-0.5695435214449196,-0.10075049953719384,0.7041401178552751,5.161160947192791,0.6911327844144384,0.4841781523813242,3.667121289513011,0.4821738794448607,0.08210673924226342,1.1586391127225093,0.08158085770008427
10,10,3.0,13,0.5,14,0.2564939591190867,-0.20844130728550686,1.2305332491882763,0.6014755527484772,4.777126980748441,0.4072968537666659,0.035355952986542816,0.16962066419068728,0.0348390057945116,-0.04915794931115991,-0.3971158149088736,-0.04860008568561336,0.6281958638572192,6.001352852740394,0.6168273082188795,0.4516359452921175,3.640591520104668,0.4497856133009903,0.1180366503937329,1.743779941013081,0.11726847090759507
10,10,3.0,13,0.5,20,0.2691963286479149,-0.20781687982619398,1.2953535289003237,0.6085411035948392,4.850377566669734,0.411798843916666,0.035248140849792,0.1696115391553925,0.03473279629561188,-0.026848109721416158,-0.21874409980243867,-0.026539891650314118,0.5915095749723123,5.6684618017801105,0.5809149512502849,0.4500777839161638,3.6393211863163297,0.4482347609100479,0.1818524691972534,2.6927352774331736,0.18063666232345854
10,10,3.5,5,0.4,10,0.2559748034784457,-0.1757947700868992,1.4561002204554307,0.809169216271916,6.123502762175407,0.537478298391667,0.49545176405868463,2.8183532639439273,0.4868264564757341,-0.06652458763173774,-0.46334139086253573,-0.06577655501170743,0.24024523864755531,1.847027331845716,0.23641287027507518,0.14671841102344652,0.8686996956361045,0.14618126551206623,0.17606823401373628,1.1658388192456028,0.1748938860274858
10,10,3.5,5,0.4,14,0.26367960726365225,-0.1697853839151042,1.5530171159815316,0.9354547512283748,7.472755798465664,0.6146181042583336,0.4727834385003835,2.784594454471911,0.4646103912406305,-0.04582792687131698,-0.3434348975358389,-0.045306946954833394,0.22773016028385706,1.8184064064922185,0.224114901087187,0.14043825136801313,0.8636192933424791,0.1399254714821303,0.17215421640670447,1.2033383305460992,0.17100782374978252
10,10,3.5,5,0.4,20,0.27373119471738816,-0.1697853839151042,1.612218840075532,0.9354547512283748,7.472755798465664,0.6146181042583336,0.4727834385003835,2.784594454471911,0.4646103912406305,-0.02103544398235402,-0.1576398070326462,-0.02079324104165181,0.2357168748312819,1.93528326481607,0.2319632705318313,0.13601930310986954,0.8600445213629335,0.13552359713632733,0.19263899477133317,1.3723084057781711,0.19134541293557694
10,10,3.5,5,0.45,10,0.24956332114659285,-0.17767298065253465,1.4046216832183966,0.7719086399084849,5.74453125579031,0.5144388742249995,0.5026496901289539,2.829072199289314,0.4938797592959536,-0.09825414461222115,-0.5790039920971126,-0.0971683205334315,0.25103368075014676,1.6402406656350177,0.24701272439774935,0.15203516892578506,0.8730007223592071,0.15147730389820557,0.1781173757955552,1.1050784966319573,0.1769283603074625
10,10,3.5,5,0.45,14,0.25697397051171733,-0.17153673974774727,1.49806957325649,0.8974925039059096,7.0567219565214865,0.5915786800916667,0.47933362013341796,2.7943496001981867,0.4710303904908433,-0.07312549449214478,-0.46442329866102655,-0.07230615189995471,0.23657881085904386,1.8386425944254003,0.23281023251356836,0.14489122365441753,0.8672215757156,0.14436117934724946,0.16851337073184935,1.0887721270121444,0.16739291055445094
10,10,3.5,5,0.45,20,0.2703014148297429,-0.1697853839151042,1.5920181619691043,0.9354547512283748,7.472755798465664,0.6146181042583336,0.4727834385003835,2.784594454471911,0.4646103912406305,-0.03524335909375831,-0.23928142343542264,-0.03484050085155921,0.23915268657952016,1.9434129704263663,0.23533934291198344,0.13763325480368693,0.8613501524730554,0.1371313196316284,0.18660375230812942,1.249200959409637,0.18535376074102738
