SMA,ROC,Multiplier,Breadth,Full_Trading_CAGR,Full_Std_MaxDD,Full_Calmar,Return_2022
303,8,2.7,270,0.28899270658717846,-0.15292098046830183,1.889817248765824,0.017466274638658155
303,8,2.7,290,0.2929229806744349,-0.14895076508440255,1.966575871620739,0.024222935400076494
303,8,2.7,310,0.32510208723505807,-0.1453149748508367,2.2372235729233667,0.13329783436150772
303,8,3.0,240,0.2907255732276681,-0.15715539557799535,1.8499242240994687,0.0062921957824169416
303,8,3.0,270,0.29196976008498887,-0.15715539557799535,1.8578411451364132,0.0179324185174847
303,8,3.0,290,0.29585779214379726,-0.15297274189080914,1.9340556264264286,0.024851136421343303
303,8,3.0,310,0.33005271199224917,-0.13845842693128987,2.383767599468959,0.12956016277931728
303,10,2.3,240,0.33652093559169693,-0.1581488746472357,2.127874361055904,0.023267237125397282
303,10,2.3,270,0.33745312130139493,-0.1581488746472357,2.133768716686175,0.030936315860226122
303,10,2.3,290,0.3398691273354346,-0.1583276657749294,2.146618695298492,0.051726148778322295
303,10,2.3,310,0.3142358082888552,-0.14506645821363823,2.1661506881630945,0.0049240626801397075
303,10,2.5,240,0.343752591496552,-0.15966021322312635,2.1530260079018886,0.03573080007969759
303,10,2.5,270,0.3445968006543265,-0.15966021322312635,2.1583135441060066,0.04276504593536321
303,10,2.5,290,0.3470132494794276,-0.15983712248052484,2.171042897257544,0.06380996820234938
303,10,2.5,310,0.325270763606174,-0.14291845887671684,2.2759184934029864,0.025380395393919446
303,10,2.7,240,0.3447362632502584,-0.13029678312357731,2.6457772401280266,0.03961114468724691
303,10,2.7,270,0.3455775638247651,-0.13029678312357731,2.6522340424706354,0.0465668321564962
303,10,2.7,290,0.349479737511327,-0.12637297787969926,2.7654625488370956,0.05747414347548343
303,10,2.7,310,0.3274516373118783,-0.14649780886669092,2.235198190642227,0.030967361777336146
303,10,3.0,240,0.34349401074104935,-0.15605192036234317,2.201152090557277,0.040436105360419174
303,10,3.0,270,0.34433898650528394,-0.15605192036234317,2.2065667997276135,0.04753665530870828
303,10,3.0,290,0.34825803504140107,-0.1513119220293206,2.3015901878102976,0.05864665093867145
303,10,3.0,310,0.3337109010692063,-0.14549368467570317,2.293645265861733,0.03509741776490442
303,12,2.3,240,0.32163098301607884,-0.11194110997234608,2.8732159534199235,0.013591070128219366
303,12,2.3,270,0.3217350075384302,-0.11194110997234608,2.8741452324165055,0.014370689429021501
303,12,2.3,290,0.3243663886092334,-0.11205570219015167,2.894688822339478,0.03494139030943546
303,12,2.3,310,0.2838261414651704,-0.21661969596637856,1.3102508532244588,-0.034976388460577594
303,12,2.5,240,0.3272198444974428,-0.1072518069771994,3.050949477867597,0.035637101986957354
303,12,2.5,270,0.32725317753432126,-0.1072518069771994,3.051260270177936,0.03589212388623414
303,12,2.5,290,0.32989749352759223,-0.10735919486628272,3.0728387441661043,0.05698934354390042
303,12,2.5,310,0.29506239967864034,-0.19446426780290393,1.5173090820864632,-0.01598510228228768
303,12,2.7,240,0.3294448114941857,-0.11214021063718503,2.9377937639163285,0.03786089344698893
303,12,2.7,270,0.32947788178808457,-0.11214021063718503,2.9380886652163256,0.03811290094966493
303,12,2.7,290,0.3335778958699882,-0.10870950121167311,3.0685256776265013,0.04869376260073933
303,12,2.7,310,0.29722477398378677,-0.18907774709867345,1.57197120520309,-0.012978802521224067
303,12,3.0,240,0.3275938049126945,-0.14139709291094502,2.3168355032519674,0.039435922618303185
303,12,3.0,270,0.32762709361281406,-0.14139709291094502,2.3170709302995416,0.03969841373961469
303,12,3.0,290,0.3317539444023403,-0.13750012179056084,2.4127538221941753,0.05067826188375089
303,12,3.0,310,0.3065133760072669,-0.1711831861191574,1.7905577233146526,-0.008456243762073308
303,14,2.3,240,0.3259400895856699,-0.13229807769540206,2.4636797092101492,-0.0034954808966079394
303,14,2.3,270,0.32607415077731083,-0.13229807769540206,2.4646930360398076,-0.0025129999478383843
303,14,2.3,290,0.3280327346905769,-0.13229807769540206,2.479497362356441,0.011894295578276705
303,14,2.3,310,0.2170176087435156,-0.20885826123974724,1.039066434123007,-0.06995062497093624
303,14,2.5,240,0.3322367173665972,-0.11671341620616496,2.846602628610643,0.0028582387520383625
303,14,2.5,270,0.33230039321643057,-0.11671341620616496,2.8471482029919195,0.0033174807352824498
303,14,2.5,290,0.3342792373860255,-0.11671341620616496,2.8641029305109864,0.017641057620251564
303,14,2.5,310,0.23970982322742884,-0.19483163884773413,1.2303434115994278,-0.037895534285270975
303,14,2.7,240,0.3333731060219871,-0.10621940241744753,3.138533059259873,0.006676024988836711
303,14,2.7,270,0.33343652590180506,-0.10621940241744753,3.139130124187509,0.007129228084220092
303,14,2.7,290,0.33686673618134444,-0.10278135911470439,3.2775080917678845,0.012467310462714232
303,14,2.7,310,0.2515660075456254,-0.19024875613371944,1.3223004063627524,-0.03282337558948438
303,14,3.0,240,0.3341999465804759,-0.13468328679093794,2.481376528174855,0.011493445222089112
303,14,3.0,270,0.33426318099881325,-0.13468328679093794,2.4818460327425265,0.01197052757957487
303,14,3.0,290,0.3376834347230364,-0.13101858812179032,2.5773704293709656,0.01748896593286224
303,14,3.0,310,0.269905722332098,-0.17922674298373312,1.5059455851217194,-0.024052484859382852
350,8,2.3,240,0.28255754958161483,-0.2327856744975629,1.2138098712108378,-0.07250118449369612
350,8,2.3,270,0.27733739233756505,-0.2509377812191873,1.1052038118377974,-0.11596574028086677
350,8,2.3,290,0.28023373200843515,-0.22900481323599142,1.2237023669875964,-0.09194935420420643
350,8,2.3,310,0.26879326475060017,-0.25355568246574395,1.0600956055753743,-0.11883231661910086
350,8,2.5,240,0.27031096756101824,-0.3224328624259753,0.8383480688885324,-0.10321402551944531
350,8,2.5,270,0.26485569587317315,-0.34098804916469316,0.7767301420738385,-0.1511450389310435
350,8,2.5,290,0.2678831743070187,-0.3185680445391309,0.8408978204156117,-0.12466070698997467
350,8,2.5,310,0.2559144551413213,-0.34366408270935656,0.7446645373114337,-0.15430618728341688
350,8,2.7,240,0.26676760100095653,-0.3371378996551948,0.7912714686595338,-0.11130406250978507
350,8,2.7,270,0.26124188104092094,-0.35573934940856233,0.734363183255524,-0.1598484071244322
350,8,2.7,290,0.2647209514669133,-0.33022295499822096,0.8016430943401238,-0.12939659106583934
350,8,2.7,310,0.2524953617153183,-0.3553815642650281,0.7104908838968873,-0.15942141860857095
350,8,3.0,240,0.259110981151899,-0.35151470381325717,0.7371270059005901,-0.11313298473425935
350,8,3.0,270,0.253335266172116,-0.37041361610352025,0.6839253611598227,-0.1640036629072486
350,8,3.0,290,0.25684703157109134,-0.344979374430682,0.7445286605756212,-0.1331997110281696
350,8,3.0,310,0.24353708126601958,-0.37556758466734824,0.6484507481702071,-0.1702457440224874
350,10,2.3,240,0.2821339726726846,-0.1988186755320278,1.419051665633068,-0.059663011204966795
350,10,2.3,270,0.2771505794886411,-0.2102866672679558,1.3179655329050632,-0.10091599367891754
350,10,2.3,290,0.2793087369026064,-0.1988186755320278,1.4048415530140295,-0.08314005333323016
350,10,2.3,310,0.26869476015612404,-0.2214945714739419,1.2130986252533738,-0.11264838048494728
350,10,2.5,240,0.2716221935528822,-0.25082311213036157,1.082923304977217,-0.08577367954786926
350,10,2.5,270,0.2664469282652042,-0.25082311213036157,1.0622901773370965,-0.12964285813737894
350,10,2.5,290,0.2686887098572508,-0.25082311213036157,1.0712278767899341,-0.11073959697041118
350,10,2.5,310,0.25761947746264013,-0.25642298099717215,1.0046661046557335,-0.14241210361618156
350,10,2.7,240,0.2690020754619771,-0.26040399310900525,1.0330182431164665,-0.09030193133586588
350,10,2.7,270,0.2637775757497889,-0.26040399310900525,1.0129551878237575,-0.1341960743005308
350,10,2.7,290,0.26645055622321334,-0.26040399310900525,1.023219932390503,-0.11184145407286496
350,10,2.7,310,0.255174415530558,-0.26040399310900525,0.9799174447518623,-0.14353198440550238
350,10,3.0,240,0.26177901588585417,-0.27327325442437506,0.9579386626666688,-0.09148726636821368
350,10,3.0,270,0.2563228792719372,-0.27327325442437506,0.9379727987353089,-0.137482884947924
350,10,3.0,290,0.2573231842348491,-0.27327325442437506,0.9416332556103111,-0.12911785786475355
350,10,3.0,310,0.2449416452601867,-0.2885963423488799,0.8487344062180814,-0.167534143864184
350,12,2.3,240,0.3105140938770077,-0.21353712673672917,1.4541456964523167,-0.030405937730056218
350,12,2.3,270,0.3074869246823819,-0.21353712673672917,1.439969383223386,-0.0567840243365821
350,12,2.3,290,0.30830060306119256,-0.21353712673672917,1.4437798605452703,-0.04972100063630011
350,12,2.3,310,0.30223786906839734,-0.21353712673672917,1.415387917254444,-0.0667289014846099
350,12,2.5,240,0.3002777152440237,-0.21098070220263732,1.4232473022846452,-0.05337509509311623
350,12,2.5,270,0.2971401332867245,-0.21802035968899355,1.3629008488500591,-0.08134109502407068
350,12,2.5,290,0.29798363451658094,-0.21098070220263732,1.4123738873064384,-0.0738528900128115
350,12,2.5,310,0.29169609322979495,-0.2279503680874856,1.279647388495746,-0.09188463587234018
350,12,2.7,240,0.29566894150358003,-0.23357631409846408,1.2658344346462322,-0.0651769505714529
350,12,2.7,270,0.29248003694382607,-0.23357631409846408,1.2521819178143685,-0.09369062150506728
350,12,2.7,290,0.2938636694612835,-0.23357631409846408,1.258105602854086,-0.08135799512867686
350,12,2.7,310,0.2874834867410119,-0.2378496244951787,1.2086774883549973,-0.09974286493725013
350,12,3.0,240,0.29426730290102254,-0.2519822162438226,1.1678098053407233,-0.06930050849948981
350,12,3.0,270,0.29106258597912005,-0.2519822162438226,1.1550917771811426,-0.09873948876324853
350,12,3.0,290,0.2909042093854608,-0.2519822162438226,1.1544632542797248,-0.10018578257830515
350,12,3.0,310,0.283830783835773,-0.2643134323905004,1.0738416934347754,-0.12474464221161738
350,14,2.3,240,0.3300799587404506,-0.22015084532418105,1.4993354136541899,-0.06602111788616623
350,14,2.3,270,0.3260110214801013,-0.22015084532418105,1.4808529170080489,-0.1043656435220883
350,14,2.3,290,0.32769056680678643,-0.22015084532418105,1.488481982997834,-0.08860268093111263
350,14,2.3,310,0.3254171593550075,-0.22015084532418105,1.4781553932977978,-0.07432419432250546
350,14,2.5,240,0.3214262721550709,-0.22422869466264883,1.4334751965561565,-0.09218555671185241
350,14,2.5,270,0.3172339075382784,-0.24023468390132816,1.320516681382178,-0.13318516539447406
350,14,2.5,290,0.3189646628560501,-0.22422869466264883,1.4224970775302916,-0.11633073083854456
350,14,2.5,310,0.31662184927228854,-0.21388539934606496,1.4803340959239428,-0.10106356156668053
350,14,2.7,240,0.31623091053884966,-0.233195765872147,1.3560748384781047,-0.10339039712910074
350,14,2.7,270,0.3119622314708501,-0.24938698633473738,1.25091624088244,-0.144734690643196
350,14,2.7,290,0.31421489827503546,-0.22867442613511235,1.3740710038532316,-0.12299245251237867
350,14,2.7,310,0.3118332135079278,-0.21400801281224766,1.457109990463318,-0.10759693173091153
350,14,3.0,240,0.3111847574669846,-0.2403417159727309,1.2947596558821755,-0.11085921278261306
350,14,3.0,270,0.3070884666257392,-0.257012871106373,1.194836917325595,-0.1510024572237288
350,14,3.0,290,0.30791952289716806,-0.24929581663864056,1.2351572001848061,-0.14290423516987216
350,14,3.0,310,0.3049039470148289,-0.2395479603565764,1.272830486892761,-0.13267490414061575
